ID,Name,G,GS,W,L,SVO,SV,SV%,BS,BS%,SD,MD,IP,BF,AB,HA,1B,2B,3B,HR,TB,R,ER,BB,IBB,K,HP,ERA,AVG,OBP,SLG,OPS,WHIP,BRA/9,K/9,BB/9,HR/9,K/BB,K%,BB%,K%-BB%,SH,SF,WP,BK,CI,DP,RA,GF,IR,IRS,IRS%,GF%,QS,QS%,CG,CG%,SHO,PPG,RS,RSG,PI,GB,FB,GO%,SB,CS,FIP-,WAR
125275,Juan Medrano,43,0,3,1,10,3,.375,5,.500,12,7,81.1,331,292,68,49,12,1,6,100,29,29,32,0,56,0,3.21,.233,.304,.342,.646,1.23,11.1,6.2,3.5,0.7,1.8,16.9,9.7,7.3,2,5,3,0,0,11,43,15,24,10,41.7,.349,0,.000,0,.000,0,28,0,0.0,1232,80,94,0.46,5,1,82,1.0
136577,Roberto Mejía,25,0,0,1,0,0,.000,0,.000,1,2,12.0,53,46,12,8,3,0,1,18,6,6,6,1,16,0,4.50,.261,.346,.391,.737,1.50,13.5,12.0,4.5,0.8,2.7,30.2,11.3,18.9,1,0,0,0,0,0,25,6,18,4,22.2,.240,0,.000,0,.000,0,8,0,0.0,215,9,10,0.47,0,0,57,0.3
134898,Phillam Melosantos,31,16,3,11,1,0,.000,1,1.000,3,5,121.0,500,437,98,68,18,2,10,150,55,55,44,1,91,10,4.09,.224,.307,.343,.650,1.17,11.3,6.8,3.3,0.7,2.1,18.2,8.8,9.4,5,4,5,0,0,14,15,6,8,4,50.0,.400,6,.375,1,.062,1,61,25,1.6,1906,117,135,0.46,4,4,90,1.9
127055,Alfonso Meléndez,26,0,3,1,3,1,.500,1,.333,7,4,61.1,250,223,52,37,8,1,6,80,24,24,23,2,49,0,3.52,.233,.300,.359,.659,1.22,11.0,7.2,3.4,0.9,2.1,19.6,9.2,10.4,0,4,1,0,0,7,26,16,22,8,36.4,.615,0,.000,0,.000,0,35,0,0.0,915,68,57,0.54,4,2,86,0.6
119845,Jeffrey Miclat,29,12,6,5,0,0,.000,0,.000,3,1,99.1,428,382,95,56,20,1,18,171,54,54,36,0,64,8,4.89,.249,.325,.448,.772,1.32,12.6,5.8,3.3,1.6,1.8,15.0,8.4,6.5,0,2,6,0,0,3,17,3,14,5,35.7,.176,2,.167,0,.000,0,56,38,3.2,1646,91,133,0.41,9,3,121,-0.1
129218,Bill Miller,34,34,18,9,0,0,.000,0,.000,0,0,201.1,832,758,170,123,37,0,10,237,75,71,61,1,167,3,3.17,.224,.282,.313,.595,1.15,10.5,7.5,2.7,0.4,2.7,20.1,7.3,12.7,2,8,7,0,0,15,0,0,0,0,0.0,.000,16,.471,0,.000,0,91,130,3.8,3103,190,229,0.45,15,1,64,6.6
126685,Frank Miller,22,0,0,2,0,0,.000,0,.000,1,2,8.2,34,32,7,5,1,0,1,11,4,3,2,0,10,0,3.12,.219,.265,.344,.608,1.04,9.3,10.4,2.1,1.0,5.0,29.4,5.9,23.5,0,0,0,0,0,1,22,2,15,1,6.7,.091,0,.000,0,.000,0,5,0,0.0,128,9,6,0.60,1,0,63,0.2
130928,Gene Miller,32,32,6,17,0,0,.000,0,.000,0,0,178.0,753,670,158,105,29,3,21,256,107,99,69,12,102,5,5.01,.236,.309,.382,.691,1.28,11.7,5.2,3.5,1.1,1.5,13.5,9.2,4.4,2,7,10,2,0,15,0,0,0,0,0.0,.000,12,.375,1,.031,0,84,74,2.3,2698,194,218,0.47,21,1,100,2.3
132238,Richard Miller,33,33,11,9,0,0,.000,0,.000,0,0,159.2,713,631,168,120,26,1,21,259,101,96,68,0,121,9,5.41,.266,.344,.410,.754,1.48,13.8,6.8,3.8,1.2,1.8,17.0,9.5,7.4,0,5,11,0,0,12,0,0,0,0,0.0,.000,5,.152,0,.000,0,81,113,3.4,2686,142,200,0.42,22,3,102,1.9
134217,Shawn Miller,13,5,1,2,0,0,.000,0,.000,1,3,19.2,90,81,24,16,3,0,5,42,20,20,5,0,15,3,9.15,.296,.356,.519,.874,1.47,14.6,6.9,2.3,2.3,3.0,16.7,5.6,11.1,0,1,0,0,0,2,8,3,6,3,50.0,.375,0,.000,0,.000,0,24,2,0.4,322,13,29,0.31,0,0,135,-0.2
130959,Juan Miranda,48,4,10,4,8,5,.714,2,.250,12,6,87.1,380,320,78,56,17,2,3,108,34,32,54,2,71,0,3.30,.244,.349,.338,.687,1.51,13.6,7.3,5.6,0.3,1.3,18.7,14.2,4.5,1,4,7,0,1,9,44,17,35,10,28.6,.386,1,.250,0,.000,0,31,13,3.2,1493,89,84,0.51,7,4,83,1.3
132605,Chance Mitchell,24,0,5,0,2,1,1.000,0,.000,5,1,72.2,309,277,60,39,10,1,10,102,31,28,26,0,73,5,3.47,.217,.294,.368,.663,1.18,11.3,9.0,3.2,1.2,2.8,23.6,8.4,15.2,0,1,1,0,0,4,24,8,25,5,20.0,.333,0,.000,0,.000,0,48,0,0.0,1175,66,74,0.47,7,1,95,0.4
130115,Doug Mitchell,32,0,2,0,3,1,.500,1,.333,3,6,58.2,275,236,72,42,14,2,14,132,38,35,33,0,51,6,5.37,.305,.404,.559,.963,1.79,17.0,7.8,5.1,2.1,1.5,18.5,12.0,6.5,0,0,1,1,0,7,32,7,20,6,30.0,.219,0,.000,0,.000,0,32,0,0.0,1047,53,59,0.47,4,4,150,-1.3
124132,Raymond Mitchell,53,0,3,4,26,22,.846,4,.154,23,7,56.1,259,219,62,46,9,3,4,89,30,25,32,5,49,4,3.99,.283,.378,.406,.785,1.67,15.7,7.8,5.1,0.6,1.5,18.9,12.4,6.6,0,4,3,3,0,6,53,38,24,10,41.7,.717,0,.000,0,.000,0,18,0,0.0,970,54,56,0.49,4,1,84,0.9
127150,Jesús Mnica,70,0,2,9,51,48,.941,3,.059,39,9,75.0,325,287,69,49,10,1,9,108,31,31,36,3,50,1,3.72,.240,.326,.376,.702,1.40,12.7,6.0,4.3,1.1,1.4,15.4,11.1,4.3,0,1,2,1,0,7,70,62,15,3,20.0,.886,0,.000,0,.000,0,16,0,0.0,1149,84,84,0.50,3,0,104,0.1
133677,Moos Molendijk,32,31,9,14,1,1,1.000,0,.000,1,0,198.0,833,774,205,140,32,4,29,332,105,97,47,0,149,3,4.41,.265,.307,.429,.736,1.27,11.6,6.8,2.1,1.3,3.2,17.9,5.6,12.2,3,6,4,1,0,23,1,1,0,0,0.0,1.000,14,.452,2,.065,1,91,83,2.7,2926,216,200,0.52,11,3,98,2.8
126065,Bill Montgomery,33,33,12,8,0,0,.000,0,.000,0,0,168.0,672,597,108,75,20,1,12,166,48,46,69,0,134,3,2.46,.181,.268,.278,.546,1.05,9.6,7.2,3.7,0.6,1.9,19.9,10.3,9.7,1,2,3,0,0,11,0,0,0,0,0.0,.000,9,.273,0,.000,0,79,83,2.5,2635,140,212,0.40,14,3,78,4.2
125108,Bill Moore,55,0,6,2,2,0,.000,2,1.000,14,8,76.2,314,287,58,38,10,1,9,97,27,27,21,3,57,6,3.17,.202,.271,.338,.609,1.03,10.0,6.7,2.5,1.1,2.7,18.2,6.7,11.5,0,0,6,0,0,3,55,23,35,14,40.0,.418,0,.000,0,.000,0,21,0,0.0,1174,81,87,0.48,14,1,85,0.8
135214,Pedro Morales,43,0,3,3,1,0,.000,1,1.000,9,4,64.1,300,241,58,43,7,1,7,88,29,28,51,0,67,4,3.92,.241,.377,.365,.742,1.69,15.8,9.4,7.1,1.0,1.3,22.3,17.0,5.3,0,4,2,0,0,4,43,15,20,2,10.0,.349,0,.000,0,.000,0,27,0,0.0,1172,55,62,0.47,6,4,113,-0.2
132850,Carl Morgan,32,32,14,6,0,0,.000,0,.000,0,0,197.2,800,738,172,114,37,2,19,270,67,63,54,0,103,1,2.87,.233,.284,.366,.650,1.14,10.3,4.7,2.5,0.9,1.9,12.9,6.8,6.1,2,5,6,0,0,20,0,0,0,0,0.0,.000,21,.656,0,.000,0,90,94,2.9,2891,222,237,0.48,15,4,91,3.5
123922,Shawn Morgan,26,0,1,0,0,0,.000,0,.000,2,3,63.1,273,234,54,39,7,2,6,83,27,23,35,0,41,1,3.27,.231,.330,.355,.684,1.41,12.8,5.8,5.0,0.9,1.2,15.0,12.8,2.2,0,3,1,0,0,9,26,11,15,0,0.0,.423,0,.000,0,.000,0,38,0,0.0,992,69,69,0.50,2,0,106,0.0
126856,Adam Morrison,60,0,4,4,26,22,.846,4,.154,25,11,79.2,353,304,75,46,13,2,14,134,39,38,44,0,89,3,4.29,.247,.347,.441,.787,1.49,13.8,10.1,5.0,1.6,2.0,25.2,12.5,12.7,1,1,2,0,0,8,60,37,31,11,35.5,.617,0,.000,0,.000,0,23,0,0.0,1384,63,77,0.45,0,1,108,-0.1
134636,hA Murdock,59,0,5,0,5,4,.800,1,.200,20,7,58.2,239,206,40,29,4,0,7,65,19,18,31,0,54,2,2.76,.194,.305,.316,.621,1.21,11.2,8.3,4.8,1.1,1.7,22.6,13.0,9.6,0,0,1,0,0,5,59,15,32,8,25.0,.254,0,.000,0,.000,0,15,0,0.0,897,50,60,0.45,7,3,103,0.1
135227,Paul Myers,63,0,6,3,3,0,.000,3,1.000,9,15,116.2,534,462,117,74,24,0,19,198,83,73,59,0,85,8,5.63,.253,.345,.429,.773,1.51,14.2,6.6,4.6,1.5,1.4,15.9,11.0,4.9,0,5,7,1,0,8,63,13,48,15,31.2,.206,0,.000,0,.000,0,31,0,0.0,1997,134,124,0.52,14,0,121,-0.9
126621,Vincente Méndez,33,22,12,3,0,0,.000,0,.000,4,0,154.2,618,560,120,85,24,0,11,177,44,42,44,0,102,7,2.44,.214,.277,.316,.593,1.06,10.0,5.9,2.6,0.6,2.3,16.5,7.1,9.4,0,7,5,0,0,12,11,5,6,4,66.7,.455,14,.636,0,.000,0,68,76,3.5,2263,155,189,0.45,17,2,82,3.3
123159,Tamasaburo Nakagawa,42,10,5,7,3,1,.500,1,.333,4,3,102.1,466,408,110,80,11,2,17,176,68,59,46,1,98,4,5.19,.270,.345,.431,.776,1.52,14.1,8.6,4.0,1.5,2.1,21.0,9.9,11.2,2,6,4,0,0,8,32,13,21,7,33.3,.406,4,.400,0,.000,0,41,33,3.3,1723,97,102,0.49,7,1,110,0.3
126450,Julian Nance,35,0,4,3,3,1,.500,1,.333,12,9,77.0,326,283,65,45,11,1,8,102,42,39,36,1,60,4,4.56,.230,.323,.360,.684,1.31,12.3,7.0,4.2,0.9,1.7,18.4,11.0,7.4,1,2,5,1,0,5,35,9,25,3,12.0,.257,0,.000,0,.000,0,34,0,0.0,1206,80,77,0.51,6,5,101,0.2
134806,Ken Neely,32,32,5,10,0,0,.000,0,.000,0,0,141.1,612,540,130,73,32,5,20,232,83,81,62,0,111,6,5.16,.241,.324,.430,.754,1.36,12.6,7.1,3.9,1.3,1.8,18.1,10.1,8.0,1,3,6,1,0,10,0,0,0,0,0.0,.000,2,.062,0,.000,0,72,71,2.2,2308,133,165,0.45,9,1,105,1.5
128518,Corey Nelson,65,0,4,7,31,25,.806,6,.194,29,17,69.1,300,268,70,46,13,2,9,114,38,35,21,0,78,9,4.54,.261,.333,.425,.759,1.31,13.0,10.1,2.7,1.2,3.7,26.0,7.0,19.0,0,2,2,0,0,3,65,41,21,10,47.6,.631,0,.000,0,.000,0,16,0,0.0,1103,42,79,0.35,1,0,81,1.2
124609,Semi Nikolic,27,1,6,4,9,6,.667,3,.333,5,8,61.0,266,226,56,37,9,3,7,92,34,33,36,1,37,2,4.87,.248,.353,.407,.760,1.51,13.9,5.5,5.3,1.0,1.0,13.9,13.5,0.4,0,2,3,0,0,9,26,16,13,3,23.1,.615,1,1.000,0,.000,0,35,8,8.0,964,75,58,0.56,4,0,120,-0.4
135779,Hisashi Nishiyama,22,0,4,2,2,0,.000,2,1.000,6,6,41.0,181,161,39,25,8,2,4,63,25,21,19,7,35,0,4.61,.242,.320,.391,.712,1.41,12.7,7.7,4.2,0.9,1.8,19.3,10.5,8.8,0,1,1,0,0,2,22,9,19,7,36.8,.409,0,.000,0,.000,0,29,0,0.0,656,43,41,0.51,4,1,79,0.6
120822,Lee Norris,36,32,6,10,0,0,.000,0,.000,2,0,174.1,763,674,166,109,21,1,35,294,97,91,80,0,172,3,4.70,.246,.327,.436,.763,1.41,12.9,8.9,4.1,1.8,2.1,22.5,10.5,12.1,1,5,6,2,0,7,4,1,3,0,0.0,.250,5,.156,0,.000,0,80,69,2.2,2915,149,186,0.44,13,5,114,1.0
124499,Dan O'Duvany,32,32,12,9,0,0,.000,0,.000,0,0,209.1,848,776,171,116,30,3,22,273,73,68,57,3,199,10,2.92,.220,.281,.352,.633,1.09,10.2,8.6,2.5,0.9,3.5,23.5,6.7,16.7,2,3,7,2,0,17,0,0,0,0,0.0,.000,19,.594,2,.062,1,99,108,3.4,3172,216,187,0.54,3,5,78,5.2
125120,Philip O'Sullivan,32,32,12,8,0,0,.000,0,.000,0,0,173.1,726,637,143,91,30,4,18,235,84,80,76,0,123,3,4.15,.224,.307,.369,.676,1.26,11.5,6.4,3.9,0.9,1.6,16.9,10.5,6.5,2,8,4,5,0,19,0,0,0,0,0.0,.000,16,.500,0,.000,0,84,114,3.6,2716,194,178,0.52,12,4,96,2.6
127662,Phil O'Toole,27,27,11,8,0,0,.000,0,.000,0,0,142.1,587,529,121,89,22,0,10,173,66,61,49,0,108,3,3.86,.229,.295,.327,.622,1.19,10.9,6.8,3.1,0.6,2.2,18.4,8.3,10.1,1,5,6,0,0,13,0,0,0,0,0.0,.000,7,.259,0,.000,0,81,81,3.0,2199,149,151,0.50,12,4,74,3.9
125726,Ken Oglethorpe,33,33,13,11,0,0,.000,0,.000,0,0,180.2,753,683,153,91,36,1,25,266,85,79,63,0,130,2,3.94,.224,.290,.389,.679,1.20,10.9,6.5,3.1,1.2,2.1,17.3,8.4,8.9,0,5,3,0,0,12,0,0,0,0,0.0,.000,15,.455,0,.000,0,84,95,2.9,2803,182,216,0.46,13,1,97,2.6
128778,Jay Owens,25,25,8,7,0,0,.000,0,.000,0,0,140.1,628,535,152,111,31,1,9,212,90,88,77,11,99,11,5.64,.284,.383,.396,.779,1.63,15.4,6.3,4.9,0.6,1.3,15.8,12.3,3.5,1,4,6,0,0,25,0,0,0,0,0.0,.000,10,.400,0,.000,0,88,98,3.9,2203,153,133,0.53,10,1,90,2.6
136742,José Pacheco,35,27,11,10,0,0,.000,0,.000,2,2,171.1,725,644,149,98,29,4,18,240,75,71,54,0,183,20,3.73,.231,.309,.373,.682,1.18,11.7,9.6,2.8,0.9,3.4,25.2,7.4,17.8,3,4,2,0,0,14,8,3,5,2,40.0,.375,11,.407,1,.037,0,79,105,3.9,2766,158,155,0.50,7,1,82,3.7
133196,Tae-kyun Pak,57,0,6,5,5,1,.200,4,.800,28,9,85.1,342,299,51,37,10,0,4,73,27,25,39,5,51,3,2.64,.171,.272,.244,.516,1.05,9.8,5.4,4.1,0.4,1.3,14.9,11.4,3.5,0,1,6,1,0,8,57,14,30,1,3.3,.246,0,.000,0,.000,0,22,0,0.0,1273,92,103,0.47,6,2,82,1.3
135033,Thurman Park,51,0,2,3,4,3,.750,1,.250,14,7,67.2,284,263,62,40,12,1,9,103,31,28,19,0,47,1,3.72,.236,.289,.392,.680,1.20,10.9,6.3,2.5,1.2,2.5,16.5,6.7,9.9,0,1,8,0,0,1,51,24,37,8,21.6,.471,0,.000,0,.000,0,20,0,0.0,1020,68,86,0.44,4,1,97,0.3
135294,David Parker,52,8,4,5,3,0,.000,3,1.000,8,12,76.2,346,306,93,65,17,1,10,142,55,54,37,1,73,1,6.34,.304,.379,.464,.843,1.70,15.4,8.6,4.3,1.2,2.0,21.1,10.7,10.4,0,2,7,0,0,13,44,16,36,13,36.1,.364,0,.000,0,.000,0,25,6,0.8,1343,73,67,0.52,3,1,94,0.8
132708,Dudley Parker,32,23,10,5,1,1,1.000,0,.000,4,1,155.2,660,618,162,108,22,2,30,278,80,71,31,0,112,3,4.10,.262,.299,.450,.749,1.24,11.3,6.5,1.8,1.7,3.6,17.0,4.7,12.3,4,4,6,1,0,9,9,3,9,2,22.2,.333,11,.478,0,.000,0,74,73,3.2,2372,163,180,0.48,13,1,108,1.2
135169,Rob Parker,50,0,5,6,3,1,.333,2,.667,13,10,85.1,366,325,72,41,9,2,20,145,50,48,39,0,77,2,5.06,.222,.309,.446,.755,1.30,11.9,8.1,4.1,2.1,2.0,21.0,10.7,10.4,0,0,2,0,0,4,50,18,26,4,15.4,.360,0,.000,0,.000,0,28,0,0.0,1407,71,101,0.41,0,1,128,-1.0
133680,Allen Patterson,20,0,0,1,0,0,.000,0,.000,4,1,8.2,30,27,2,1,1,0,0,3,3,3,3,0,6,0,3.12,.074,.167,.111,.278,0.58,5.2,6.2,3.1,0.0,2.0,20.0,10.0,10.0,0,0,0,0,0,1,20,2,11,0,0.0,.100,0,.000,0,.000,0,5,0,0.0,105,9,10,0.47,1,0,57,0.2
132457,Joe Patterson,36,28,6,13,0,0,.000,0,.000,1,2,176.2,792,692,184,132,30,2,20,278,103,97,84,4,125,6,4.94,.266,.348,.402,.749,1.52,14.0,6.4,4.3,1.0,1.5,15.8,10.6,5.2,4,6,7,5,0,16,8,2,3,2,66.7,.250,15,.536,0,.000,0,81,76,2.7,2928,177,206,0.46,14,3,100,2.1
126657,Jorge Payne,31,0,2,2,1,0,.000,1,1.000,7,4,45.0,192,174,41,29,8,0,4,61,27,27,14,2,37,3,5.40,.236,.302,.351,.653,1.22,11.6,7.4,2.8,0.8,2.6,19.3,7.3,12.0,0,1,6,0,0,1,31,8,19,5,26.3,.258,0,.000,0,.000,0,22,0,0.0,690,36,60,0.38,7,0,78,0.7
127588,Carl Pembroke,31,0,2,0,1,0,.000,1,1.000,8,4,45.2,191,165,36,22,8,0,6,62,17,16,23,1,39,0,3.15,.218,.311,.376,.686,1.29,11.6,7.7,4.5,1.2,1.7,20.4,12.0,8.4,1,2,1,0,0,3,31,7,19,6,31.6,.226,0,.000,0,.000,0,23,0,0.0,729,41,51,0.45,4,1,104,0.0
134027,Héctor Pereira,51,1,1,4,3,1,.500,1,.333,6,6,96.2,431,387,100,67,18,1,14,162,55,53,37,2,71,5,4.93,.258,.330,.419,.749,1.42,13.2,6.6,3.4,1.3,1.9,16.5,8.6,7.9,1,1,3,0,0,3,50,19,24,11,45.8,.380,1,1.000,0,.000,0,30,2,2.0,1552,102,112,0.48,4,3,103,0.2
127402,Jason Perkins,50,0,4,2,4,2,.667,1,.250,19,8,83.1,350,328,93,62,14,1,16,157,45,42,16,0,73,2,4.54,.284,.318,.479,.797,1.31,12.0,7.9,1.7,1.7,4.6,20.9,4.6,16.3,1,3,7,0,0,8,50,21,28,5,17.9,.420,0,.000,0,.000,0,26,0,0.0,1312,68,93,0.42,5,5,98,0.4
128571,P.J. Pers,25,22,8,4,0,0,.000,0,.000,0,1,121.1,534,470,135,108,18,2,7,178,50,45,52,0,137,4,3.34,.287,.360,.379,.738,1.54,14.2,10.2,3.9,0.5,2.6,25.7,9.7,15.9,3,5,5,1,0,13,3,1,4,3,75.0,.333,6,.273,0,.000,0,80,70,3.2,2010,108,97,0.53,4,4,66,3.8
129270,Lorenz Pfeiffer,40,1,2,2,5,1,.250,3,.600,4,5,69.1,320,256,52,26,9,0,17,112,46,44,59,0,57,3,5.71,.203,.356,.438,.794,1.60,14.8,7.4,7.7,2.2,1.0,17.8,18.4,-0.6,0,2,4,0,0,6,39,15,31,13,41.9,.385,0,.000,0,.000,0,31,0,0.0,1248,78,65,0.55,4,1,163,-1.9
129630,John Phillips,60,0,4,2,7,5,.714,2,.286,22,10,76.2,337,308,78,53,14,0,11,125,34,33,29,3,62,0,3.87,.253,.318,.406,.723,1.40,12.6,7.3,3.4,1.3,2.1,18.4,8.6,9.8,0,0,4,0,0,4,60,22,40,10,25.0,.367,0,.000,0,.000,0,20,0,0.0,1254,72,90,0.44,9,0,88,0.7
126107,Tony Pich,39,0,6,1,2,1,.500,1,.500,17,6,52.2,224,197,39,25,8,0,6,65,24,23,23,2,50,4,3.93,.198,.295,.330,.625,1.18,11.3,8.5,3.9,1.0,2.2,22.3,10.3,12.1,0,0,2,0,0,2,39,16,24,5,20.8,.410,0,.000,0,.000,0,21,0,0.0,825,45,60,0.43,4,1,88,0.5
126674,Bobby Pinches,32,4,4,5,0,0,.000,0,.000,7,5,59.1,275,233,62,47,9,1,5,88,36,32,35,1,54,5,4.85,.266,.372,.378,.750,1.63,15.5,8.2,5.3,0.8,1.5,19.6,12.7,6.9,1,1,2,0,0,5,28,10,14,2,14.3,.357,0,.000,0,.000,0,32,6,1.5,1040,58,57,0.50,1,2,93,0.6
124253,Will Plummer,54,1,7,4,11,7,.636,4,.364,24,9,64.1,258,228,49,37,7,0,5,71,20,20,25,3,58,1,2.80,.215,.293,.311,.604,1.15,10.5,8.1,3.5,0.7,2.3,22.5,9.7,12.8,2,2,3,1,0,7,53,23,38,8,21.1,.434,1,1.000,0,.000,0,17,5,5.0,971,58,66,0.47,0,2,76,1.3
128872,Arion Polychronopoulos,18,8,4,1,0,0,.000,0,.000,1,1,68.1,267,251,54,41,7,0,6,79,16,16,13,0,50,3,2.11,.215,.262,.315,.577,0.98,9.2,6.6,1.7,0.8,3.8,18.7,4.9,13.9,0,0,3,1,0,7,10,4,8,3,37.5,.400,6,.750,0,.000,0,52,28,3.5,953,74,73,0.50,5,1,79,1.5
128870,Dave Pope,48,0,5,7,9,2,.222,7,.778,15,11,76.0,330,294,77,56,14,0,7,112,41,34,30,2,64,4,4.03,.262,.338,.381,.719,1.41,13.1,7.6,3.6,0.8,2.1,19.4,9.1,10.3,2,0,2,0,0,9,48,15,29,8,27.6,.312,0,.000,0,.000,0,25,0,0.0,1231,75,78,0.49,2,1,82,1.1
124697,Dusty Price,38,18,6,8,4,1,.250,3,.750,4,6,118.1,532,471,130,92,19,2,17,204,77,74,57,1,82,3,5.63,.276,.357,.433,.790,1.58,14.5,6.2,4.3,1.3,1.4,15.4,10.7,4.7,0,1,4,1,0,13,20,10,16,6,37.5,.500,4,.222,0,.000,0,52,54,3.0,2006,133,120,0.53,6,3,111,0.5
125052,John Price,35,23,5,13,2,1,.500,1,.500,3,3,138.2,606,542,146,99,23,0,24,241,92,89,51,0,84,5,5.78,.269,.334,.445,.779,1.42,13.1,5.5,3.3,1.6,1.6,13.9,8.4,5.4,0,7,4,0,1,11,12,6,10,4,40.0,.500,7,.304,0,.000,0,64,75,3.3,2259,137,176,0.44,14,3,119,0.3
120414,Royce Purdy,35,35,8,18,0,0,.000,0,.000,0,0,198.2,869,785,213,135,43,3,32,358,114,110,69,0,139,7,4.98,.271,.333,.456,.789,1.42,13.1,6.3,3.1,1.4,2.0,16.0,7.9,8.1,0,8,9,0,0,21,0,0,0,0,0.0,.000,14,.400,1,.029,0,89,83,2.4,3123,197,233,0.46,8,4,108,1.8
133380,Esteban Pérez,62,0,1,2,45,41,.911,4,.089,26,8,61.1,262,233,58,43,5,0,10,93,27,27,27,1,57,2,3.96,.249,.332,.399,.731,1.39,12.8,8.4,4.0,1.5,2.1,21.8,10.3,11.5,0,0,1,0,0,7,62,49,21,7,33.3,.790,0,.000,0,.000,0,16,0,0.0,1010,55,63,0.47,3,1,105,0.0
128909,Javier Pérez,34,34,16,6,0,0,.000,0,.000,0,0,192.0,769,704,150,98,39,2,11,226,58,54,58,0,116,2,2.53,.213,.274,.321,.595,1.08,9.8,5.4,2.7,0.5,2.0,15.1,7.5,7.5,2,3,5,1,0,15,0,0,0,0,0.0,.000,14,.412,0,.000,0,82,98,2.9,2801,218,216,0.50,13,6,78,4.8
127212,Tomás Pérez,34,34,15,8,0,0,.000,0,.000,0,0,190.2,784,708,154,97,42,1,14,240,75,64,65,0,163,4,3.02,.218,.284,.339,.623,1.15,10.5,7.7,3.1,0.7,2.5,20.8,8.3,12.5,0,7,7,0,0,13,0,0,0,0,0.0,.000,16,.471,0,.000,0,85,112,3.3,2911,191,197,0.49,4,4,68,5.8
126248,Randy Rahmatulla,51,6,5,6,5,1,.200,4,.800,8,9,118.1,501,452,113,83,14,0,16,175,56,48,40,0,84,4,3.65,.250,.314,.387,.701,1.29,11.9,6.4,3.0,1.2,2.1,16.8,8.0,8.8,1,4,1,1,0,11,45,13,22,8,36.4,.289,5,.833,0,.000,0,37,7,1.2,1904,129,125,0.51,20,2,104,0.5
125420,António Ramos,77,0,3,3,7,4,.571,3,.429,16,13,68.0,302,266,69,43,12,0,14,123,39,39,32,6,69,3,5.16,.259,.344,.462,.807,1.49,13.8,9.1,4.2,1.9,2.2,22.8,10.6,12.3,0,1,6,0,0,6,77,39,53,18,34.0,.506,0,.000,0,.000,0,14,0,0.0,1122,55,71,0.44,9,1,109,-0.1
137263,Luis Ramírez,56,3,3,5,8,4,.500,4,.500,11,7,110.2,474,445,121,77,24,6,14,199,61,56,27,1,80,0,4.55,.272,.312,.447,.759,1.34,12.0,6.5,2.2,1.1,3.0,16.9,5.7,11.2,0,2,1,0,0,8,53,25,28,8,28.6,.472,1,.333,0,.000,0,31,10,3.3,1755,117,124,0.49,9,3,84,1.4
130052,Joe Randolph,50,0,7,2,7,2,.333,4,.571,24,7,93.0,378,347,86,57,17,1,11,138,30,27,27,6,69,2,2.61,.248,.304,.398,.702,1.22,11.1,6.7,2.6,1.1,2.6,18.3,7.1,11.1,0,2,3,0,0,9,50,15,27,5,18.5,.300,0,.000,0,.000,0,27,0,0.0,1362,90,100,0.47,9,4,82,1.3
124223,Manuel Rangel,56,0,5,4,4,2,.500,2,.500,24,10,84.2,346,314,68,47,13,1,7,104,23,22,27,4,81,3,2.34,.217,.283,.331,.614,1.12,10.4,8.6,2.9,0.7,3.0,23.4,7.8,15.6,0,2,4,0,0,4,56,14,35,6,17.1,.250,0,.000,0,.000,0,23,0,0.0,1298,64,99,0.39,6,2,65,2.1
129938,Brendan Rankin,33,0,4,1,5,2,.500,2,.400,13,7,48.2,200,183,46,28,13,0,5,74,23,23,15,0,43,1,4.25,.251,.310,.404,.714,1.25,11.5,8.0,2.8,0.9,2.9,21.5,7.5,14.0,0,1,0,0,0,6,33,8,21,7,33.3,.242,0,.000,0,.000,0,20,0,0.0,692,47,46,0.51,3,1,79,0.8
135584,Bob Ray,30,30,10,16,0,0,.000,0,.000,0,0,186.0,801,711,175,111,27,4,33,309,113,103,75,1,162,8,4.98,.246,.323,.435,.758,1.34,12.5,7.8,3.6,1.6,2.2,20.2,9.4,10.9,3,4,6,1,0,11,0,0,0,0,0.0,.000,12,.400,0,.000,0,97,96,3.2,2933,189,186,0.50,18,4,115,1.0
127993,Steven Reed,67,0,9,6,3,1,.333,2,.667,24,15,72.2,297,267,61,41,13,0,7,95,28,23,22,0,54,1,2.85,.228,.285,.356,.641,1.14,10.4,6.7,2.7,0.9,2.5,18.2,7.4,10.8,2,5,5,0,0,6,67,39,47,11,23.4,.582,0,.000,0,.000,0,16,0,0.0,1102,74,79,0.48,2,2,82,1.2
133679,Carlos Reyes,29,13,8,2,1,0,.000,1,1.000,5,2,121.2,497,449,97,67,14,2,14,157,42,39,44,0,119,2,2.88,.216,.288,.350,.638,1.16,10.6,8.8,3.3,1.0,2.7,23.9,8.9,15.1,1,1,2,0,0,10,16,3,9,2,22.2,.188,12,.923,0,.000,0,64,58,4.5,1860,107,123,0.47,5,4,86,2.2
125833,Domingo Reyes,33,33,12,9,0,0,.000,0,.000,0,0,168.1,705,625,143,96,32,2,13,218,76,64,65,0,119,6,3.42,.229,.304,.349,.653,1.24,11.4,6.4,3.5,0.7,1.8,16.9,9.2,7.7,2,7,4,0,0,17,0,0,0,0,0.0,.000,8,.242,0,.000,0,79,90,2.7,2638,181,181,0.50,26,4,84,3.7
