ID,First Name,Last Name,Mor,ORG,Lev,Age,EXP,OVR,POT,AD,WE,INT,CON,BABIP,GAP,POW,EYE,K's,HT P,CON P,GAP P,POW P,EYE P,K P,SPE,RUN,G,GS,PA,AB,H,1B,2B,3B,HR,RBI,R,BB,BB%,IBB,HP,SH,SF,CI,SO,SO%,GIDP,AVG,OBP,SLG,OPS+,BABIP,wRC+,WAR,PI/PA,SB,CS,BatR,UBR,BsR,ZR,EFF
132755,STEPHEN,YOUNGER,,ATL,MLB,28,13,,,N,L,L,50,50,65,40,70,45,50,50,65,40,70,45,7,9,6,3,18,15,3,1,2,0,0,2,3,3,16.7,0,0,0,0,0,5,27.8,0,.200,.333,.333,84,.300,89,-0.0,4.28,0,0,-0.2,0.0,0.0,-0.3,.965
133889,VICENTE,ÁRIAS,,STL,MLB,22,6,,,N,N,L,65,55,65,75,60,70,55,65,65,75,60,70,8,5,143,134,616,527,176,90,39,4,43,133,114,78,12.7,12,7,0,4,0,56,9.1,8,.334,.424,.668,196,.308,183,7.0,3.69,8,3,63.3,3.3,2.2,-8.2,.906
128190,TOM,ALEXANDER,,TOR,MLB,27,7,,,N,L,N,50,55,40,65,50,45,55,55,40,65,50,45,1,4,139,131,575,517,134,79,18,0,37,95,74,50,8.7,2,4,0,4,0,128,22.3,22,.259,.327,.509,122,.272,121,2.0,3.80,1,2,15.2,-1.1,-3.1,-0.8,.989
135085,DAVE,ALLEN,,OAK,MLB,27,11,,,H,H,N,55,50,55,65,45,55,50,55,55,65,45,55,6,7,157,146,628,592,164,94,37,3,30,89,92,26,4.1,1,2,0,8,0,118,18.8,15,.277,.306,.502,116,.296,112,1.7,3.46,20,9,10.0,1.2,0.2,1.1,1.121
128132,JACK,ANDERSON,,PIT,MLB,26,6,,,N,H,N,60,50,50,50,55,65,50,60,55,55,55,70,4,8,87,81,347,305,78,57,11,1,9,37,42,40,11.5,1,0,2,2,0,50,14.4,4,.256,.340,.387,94,.278,97,0.3,3.72,10,1,-1.1,1.0,2.0,-2.5,.940
136286,CAMILLO,BAGGIO,,ATL,MLB,23,7,,,H,N,L,60,60,50,55,50,55,60,60,50,55,50,55,5,1,63,55,238,215,63,40,12,1,10,34,31,22,9.2,0,1,0,0,0,34,14.3,9,.293,.361,.498,132,.310,133,0.8,3.68,2,0,10.0,-3.2,-3.3,-1.2,.928
128039,OTTO,BAILEY,,HOU,MLB,23,7,,,N,N,N,55,55,55,65,60,50,55,55,55,65,60,50,6,7,155,154,661,566,142,87,20,1,34,93,89,85,12.9,3,4,0,6,0,114,17.2,14,.251,.349,.470,122,.255,120,3.2,3.87,0,2,17.0,2.5,-0.0,1.6,1.009
133661,JERRY,BENTON,,TEX,MLB,28,12,,,N,N,N,50,50,55,55,65,50,50,50,55,55,70,55,4,9,155,152,659,548,122,78,21,1,22,63,82,105,15.9,1,1,0,5,0,138,20.9,17,.223,.346,.385,101,.254,103,1.1,4.05,24,4,3.2,-3.0,-1.0,-1.5,.986
123841,WILLIAM,BLACK,,LAA,MLB,24,8,,,L,L,N,60,65,45,50,55,50,65,75,45,60,55,70,1,1,115,115,497,431,103,70,20,0,13,62,53,57,11.5,0,4,1,5,0,125,25.2,12,.239,.330,.376,88,.302,93,-0.2,3.97,0,0,-4.2,-2.1,-2.1,-1.0,.952
133024,RONNIE,BRANTLEY,,MIA,MLB,29,13,,,H,H,N,70,70,65,45,45,60,70,70,70,45,45,60,3,5,159,155,665,617,173,110,49,0,14,74,86,41,6.2,1,5,0,2,0,98,14.7,23,.280,.329,.428,104,.314,104,0.5,3.50,2,5,4.1,1.3,-2.1,-7.6,.946
133532,ROBERT,BROWN,,MIA,MLB,25,4,,,H,N,H,65,55,50,50,45,70,60,70,50,50,45,70,4,1,43,27,122,113,36,23,10,1,2,13,13,7,5.7,0,0,0,2,0,7,5.7,6,.319,.352,.478,124,.321,123,0.6,3.13,0,0,3.5,-1.0,-1.0,-0.8,.975
132943,VINCENTE,BÓRQUEZ,,STL,MLB,28,13,,,L,L,L,55,55,60,65,70,50,60,55,65,65,75,50,7,10,155,151,690,583,161,99,27,1,34,110,120,97,14.1,0,7,0,3,1,113,16.4,6,.276,.384,.501,143,.289,143,6.4,4.06,59,3,36.9,2.6,13.2,-0.4,.986
133016,RAFAEL,CALDERÓN,,PIT,MLB,24,7,,,N,N,N,45,45,60,75,40,50,45,45,60,75,40,50,6,2,153,151,655,603,163,72,27,3,61,125,107,41,6.3,8,7,0,4,0,126,19.2,8,.270,.322,.629,145,.243,141,4.6,3.44,2,0,33.5,-0.0,-0.6,-2.7,.995
136161,FORTUNATO,CORVO,,OAK,MLB,23,7,,,H,N,N,70,70,45,60,50,60,70,70,45,60,50,60,5,3,153,153,672,612,178,117,22,1,38,100,103,53,7.9,2,0,0,7,0,119,17.7,16,.291,.344,.516,132,.303,129,3.4,3.78,9,1,24.5,-2.1,-2.0,1.7,1.010
128003,MARK,COX,,PIT,MLB,23,6,,,H,N,H,50,45,40,65,45,50,50,50,45,75,50,50,1,5,66,60,249,232,56,44,4,0,8,29,29,13,5.2,2,1,0,3,0,53,21.3,4,.241,.281,.362,70,.276,66,-0.3,3.36,0,0,-10.3,-3.4,-3.4,0.3,1.005
127267,ROGER,DAI,,NYY,MLB,27,7,,,N,N,N,55,50,50,60,50,60,50,60,50,65,55,65,2,5,152,149,657,594,163,109,17,1,36,111,92,52,7.9,1,2,0,9,0,89,13.5,14,.274,.330,.488,119,.266,118,1.8,3.71,8,6,14.9,-2.4,-5.0,-2.0,.983
125907,JEFFREY,DANIELS,,LAD,MLB,22,7,,,H,H,N,55,50,50,60,55,60,50,55,50,65,55,60,5,9,155,154,629,551,145,105,12,1,27,86,78,71,11.3,1,0,0,7,1,78,12.4,14,.263,.343,.436,112,.260,112,1.6,3.68,7,6,9.6,-0.0,-3.0,0.1,1.002
128397,BEN,DENNIS,,SEA,MLB,26,6,,,H,H,H,55,55,65,65,50,50,55,55,65,65,50,55,7,9,145,136,581,532,141,78,30,2,31,99,81,37,6.4,3,6,0,6,0,126,21.7,11,.265,.317,.504,121,.289,116,1.6,3.60,1,0,11.9,0.5,-0.3,-0.3,1.002
129059,TERRY,FERRELL,,SF,MLB,25,5,,,N,N,N,55,50,45,50,50,60,50,60,45,50,50,60,2,1,2,1,4,3,1,1,0,0,0,0,1,1,25.0,0,0,0,0,0,0,0.0,0,.333,.500,.333,138,.333,153,0.0,4.50,0,0,0.3,0.0,0.0,-0.1,1.002
135538,JOSÉ,GALLEGOS,,CHC,MLB,25,11,,,N,H,N,55,55,45,55,40,50,55,55,45,60,40,50,3,4,142,138,552,527,117,84,11,0,22,53,48,19,3.4,3,4,0,2,0,104,18.8,18,.222,.254,.368,66,.236,61,-0.7,3.34,0,0,-26.3,-1.4,-1.4,1.6,1.018
133492,JÚLIO,GARCÍA,,KC,MLB,23,8,,,N,N,N,60,50,50,55,50,70,50,60,50,55,50,70,8,10,155,153,668,594,148,96,26,5,21,68,88,57,8.5,6,9,0,8,0,76,11.4,12,.249,.320,.416,96,.251,94,1.0,3.53,21,5,-4.9,2.5,3.5,0.1,.988
133183,RODRIGO,GARCÍA,,DET,MLB,24,8,,,H,H,N,65,65,50,35,55,60,65,65,55,35,55,60,4,9,11,,11,10,1,1,0,0,0,0,0,1,9.1,0,0,0,0,0,3,27.3,0,.100,.182,.100,-21,.143,-21,-0.1,3.64,0,0,-1.6,0.0,0.0,0.0,1.002
123103,OLLIE,GILL,,STL,MLB,26,10,,,H,N,L,65,60,45,40,65,70,60,70,45,40,70,70,1,1,85,74,356,313,81,69,8,0,4,33,41,39,11.0,0,2,0,2,0,41,11.5,9,.259,.343,.323,86,.285,89,0.2,3.71,0,0,-4.6,-2.7,-2.7,3.7,1.052
123053,ERIC,GIVENS,,PHI,MLB,26,10,,,N,N,N,60,50,55,55,50,65,50,60,55,60,50,65,5,8,97,81,325,294,79,58,10,0,11,39,31,30,9.2,1,0,1,1,0,42,12.9,9,.269,.335,.415,100,.281,102,0.2,3.62,5,2,1.1,0.4,-0.2,-1.0,.874
135438,RODERICK,GOWAN,,CHC,MLB,26,11,,,H,N,H,50,55,50,60,55,50,55,55,50,60,55,50,1,3,122,114,504,447,120,79,23,0,18,52,59,42,8.3,0,11,0,4,0,91,18.1,14,.268,.343,.441,110,.298,113,0.5,3.72,0,0,8.3,-2.9,-2.9,-8.1,.921
130869,CHRIS,GRAHAM,,TBA,MLB,23,6,,,N,N,H,65,55,55,60,50,65,55,65,55,60,50,65,4,9,156,155,676,615,162,104,31,1,26,99,80,52,7.7,1,4,0,5,1,95,14.1,30,.263,.322,.444,110,.273,107,0.7,3.61,0,3,6.6,-1.2,-4.2,-1.3,.914
129061,JOE,HATCHER,,MIN,MLB,26,7,,,L,N,N,60,60,50,50,55,55,60,60,50,50,60,55,1,1,31,21,93,82,25,20,2,0,3,12,11,11,11.8,2,0,0,0,0,11,11.8,3,.305,.387,.439,123,.324,118,0.3,3.96,0,0,2.1,0.2,0.2,-0.2,1.002
126891,DENNIS,HOOD,,LAA,MLB,22,7,,,H,N,N,60,55,50,55,55,60,55,60,50,55,55,60,6,9,17,15,67,62,24,14,7,0,3,7,10,5,7.5,1,0,0,0,0,10,14.9,2,.387,.433,.645,182,.429,183,0.7,3.84,2,1,6.9,-0.8,-1.0,0.3,.963
131886,DENNIS,JOHNSON,,BOS,MLB,30,14,,,N,N,N,55,60,50,50,65,45,60,55,50,50,65,45,1,1,151,151,641,544,139,102,23,2,12,72,71,76,11.9,0,14,0,7,0,113,17.6,11,.256,.357,.371,97,.298,102,0.8,3.93,0,2,2.3,-3.4,-6.1,2.5,1.027
132153,DANNY,KEITH JR.,,ATL,MLB,31,13,,,N,N,N,45,50,55,65,80,40,50,45,55,65,80,40,4,5,145,139,615,490,111,65,16,1,29,74,98,118,19.2,4,5,1,2,0,137,22.3,9,.227,.380,.441,124,.252,126,3.3,4.12,0,0,19.9,0.3,0.3,2.9,1.030
133795,BOB,KENMORE,,NYM,MLB,27,12,,,H,L,H,55,55,60,55,65,55,65,65,60,55,75,55,6,10,117,117,544,461,103,67,21,2,13,37,71,78,14.3,2,4,0,1,0,104,19.1,6,.223,.340,.362,101,.261,99,1.3,4.01,30,6,-0.3,3.4,6.1,-1.6,1.014
133369,MAL,KERN,,CLE,MLB,22,4,,,N,L,N,55,55,45,45,55,55,55,60,55,60,55,60,4,5,64,64,249,217,57,41,9,1,6,24,23,27,10.8,0,1,0,4,0,36,14.5,5,.263,.341,.396,105,.285,104,0.6,3.83,3,0,1.4,0.1,0.2,1.1,1.024
132001,RAYMOND,LAWRENCE,,SEA,MLB,22,5,,,N,N,H,65,70,55,65,60,50,70,65,55,65,60,50,3,9,155,154,676,568,164,101,27,0,36,103,103,86,12.7,1,16,0,6,0,109,16.1,20,.289,.393,.526,151,.298,150,4.7,3.88,1,3,42.3,0.0,-3.1,-2.4,.969
126944,ERIC,LEONARD,,-,-,34,18,,,H,N,L,45,50,55,60,65,45,50,45,55,60,65,45,5,4,34,20,95,82,17,12,3,0,2,12,7,10,10.5,0,3,0,0,0,18,18.9,1,.207,.316,.317,77,.242,81,-0.1,4.29,1,0,-2.2,0.2,0.2,0.2,1.002
135107,ROD,LITTLE,,WAS,MLB,26,11,,,H,N,N,55,55,45,60,70,60,55,60,50,60,75,60,4,7,153,153,706,608,186,118,29,2,37,105,132,94,13.3,0,2,0,2,0,110,15.6,17,.306,.399,.543,144,.322,152,5.7,3.99,0,0,46.0,-4.3,-4.3,4.5,1.019
126279,ALEC,MACGRUDER,,CHW,MLB,26,10,,,H,L,N,60,65,45,50,60,50,70,65,45,55,60,55,1,1,123,112,490,434,121,88,22,0,11,54,58,49,10.0,0,4,2,3,0,93,19.0,9,.279,.355,.406,106,.330,109,0.5,3.72,0,0,6.0,-6.0,-6.0,-0.2,.988
128195,JOHN,MCGOWAN,,PHI,MLB,23,7,,,N,N,N,65,55,55,75,55,75,55,65,55,75,55,75,8,1,157,154,686,597,169,84,29,3,53,123,112,76,11.1,5,3,0,10,0,59,8.6,17,.283,.362,.608,153,.234,151,4.9,3.65,0,3,43.4,-2.2,-5.2,0.3,1.011
121910,DAN,MILLER,,SF,MLB,24,9,,,H,H,N,60,60,60,40,45,55,60,60,60,40,45,55,8,10,128,84,392,366,89,65,15,1,8,41,41,14,3.6,1,7,1,5,0,85,21.7,5,.243,.281,.355,75,.291,70,-0.3,3.60,35,4,-14.1,0.5,6.0,-0.6,.967
129165,MIKE,MILLER,,SD,MLB,24,7,,,N,L,N,50,50,50,65,55,50,50,50,55,75,60,50,8,8,148,133,594,513,120,71,24,0,25,83,75,67,11.3,2,13,0,1,0,101,17.0,7,.234,.337,.427,112,.245,110,1.7,3.86,8,4,7.8,0.6,-0.9,0.4,.996
128766,BILL,ORTEGA,,PIT,MLB,24,5,,,N,H,N,50,50,40,55,60,50,60,60,45,70,60,55,2,1,27,26,104,96,26,19,2,0,5,16,8,7,6.7,0,0,0,1,0,21,20.2,1,.271,.317,.448,101,.296,103,-0.2,3.71,0,0,0.4,-2.1,-2.1,-3.1,.922
130512,FLETCHER,PETERS,,ARI,MLB,30,15,,,L,L,N,50,45,45,65,50,50,45,50,45,65,50,50,5,5,117,115,468,418,108,73,9,1,25,59,66,37,7.9,0,10,0,3,0,93,19.9,8,.258,.331,.464,111,.274,114,0.9,3.74,6,3,8.2,-2.9,-4.1,-2.5,.984
129836,STEVE,PHELPS,,LAA,MLB,32,15,,,N,N,N,50,55,50,50,60,45,55,50,50,50,60,45,3,5,48,25,129,105,27,20,6,0,1,8,8,23,17.8,0,0,0,1,0,31,24.0,1,.257,.388,.343,98,.351,108,0.1,4.24,0,0,1.3,-0.0,-0.0,-2.0,.930
126046,BRAD,REEVES,,VAN,MLB,22,7,,,N,N,N,60,65,45,65,70,50,65,60,45,65,70,50,7,4,118,117,526,460,124,83,15,0,26,71,75,66,12.5,1,0,0,0,0,122,23.2,10,.270,.361,.472,121,.314,125,2.1,4.08,1,1,16.5,-0.6,-2.3,0.2,.981
128819,JÚLIO,ROSA,,NYM,MLB,20,5,,,H,N,N,60,60,50,50,65,55,60,65,65,50,65,60,3,3,32,27,103,91,18,12,4,0,2,7,7,10,9.7,2,0,0,2,0,21,20.4,1,.198,.272,.308,65,.229,52,-0.5,3.59,0,0,-6.0,-0.3,-0.3,-0.5,1.002
121930,MIKE,ROSE,,DET,MLB,24,9,,,N,L,L,60,55,50,55,65,60,60,60,50,55,70,60,5,7,151,151,662,562,155,110,26,3,16,71,77,84,12.7,0,8,0,8,0,93,14.0,16,.276,.373,.418,112,.302,117,2.8,3.70,0,0,14.6,0.3,0.3,3.1,1.026
131382,AMAUR,SCHAEFER,,SF,MLB,29,14,,,N,H,N,55,60,50,50,65,50,60,55,50,50,70,50,7,9,16,16,66,59,14,11,0,0,3,11,10,6,9.1,0,0,0,1,0,10,15.2,0,.237,.303,.390,91,.234,88,0.1,3.65,3,0,-0.9,0.6,1.2,0.2,1.040
122880,EDWARD,SCOTT,,CHC,MLB,25,8,,,H,N,N,60,50,50,65,50,65,50,60,50,65,50,65,2,1,49,37,168,150,40,21,10,0,9,28,21,14,8.3,0,2,0,2,0,28,16.7,2,.267,.333,.513,125,.270,125,0.6,3.70,0,1,5.2,-0.6,-1.5,0.4,1.008
128845,JOHN,SHEEHAN,,MIL,MLB,22,6,,,N,H,N,70,60,50,50,55,70,60,70,50,50,55,70,3,6,118,117,498,433,124,83,23,1,17,84,83,57,11.4,4,3,0,5,0,58,11.6,12,.286,.369,.462,126,.295,124,1.6,3.69,3,2,14.8,-0.7,-2.2,0.0,.000
135167,TERRY,SHELTON,,MON,MLB,26,11,,,N,N,N,50,50,50,70,45,55,50,50,55,70,55,55,1,1,158,158,628,576,154,93,26,1,34,106,73,41,6.5,0,2,0,9,0,125,19.9,20,.267,.314,.493,117,.282,114,1.8,3.54,0,0,11.4,-2.9,-2.9,-0.9,.997
133518,BRODY,SMITH,,NYY,MLB,29,12,,,L,H,N,50,50,45,55,60,50,50,50,45,55,65,50,2,1,85,81,343,286,71,56,9,1,5,27,38,52,15.2,0,2,0,3,0,65,19.0,10,.248,.364,.339,94,.301,100,-0.1,4.09,2,0,0.3,-3.9,-4.4,0.3,1.022
120028,JAMES,STEPHENS,,VAN,MLB,24,8,,,H,N,N,70,65,60,45,40,70,65,70,60,45,40,70,9,9,117,111,480,460,134,93,33,0,8,49,61,14,2.9,3,3,0,3,0,52,10.8,11,.291,.315,.415,93,.313,91,1.1,3.20,39,6,-4.9,1.3,6.5,1.3,1.019
132017,TONG-KYU,TONGBANG,,MIL,MLB,23,6,,,N,N,L,55,60,55,55,65,50,60,55,55,55,65,50,9,9,156,155,677,587,158,98,30,1,29,102,113,84,12.4,0,3,0,3,0,125,18.5,9,.269,.362,.472,126,.296,128,4.3,4.02,71,18,23.5,1.2,7.2,2.2,1.015
134203,KEVIN,TOWNSEND,,MIA,MLB,28,12,,,H,H,N,50,50,50,60,50,50,55,55,50,60,50,50,1,2,97,82,332,299,80,56,8,0,16,53,40,23,6.9,1,4,1,6,0,76,22.9,11,.268,.322,.455,109,.300,106,0.3,3.73,0,0,2.8,-2.2,-2.2,-0.5,.918
122638,JESÚS,VÁZQUEZ,,MIN,MLB,25,8,,,H,N,N,70,60,70,35,50,65,65,70,70,35,50,65,7,9,150,150,686,604,166,119,40,2,5,59,107,69,10.1,0,5,0,8,0,79,11.5,14,.275,.350,.373,95,.305,99,2.1,3.67,42,5,-0.5,2.4,8.0,1.6,1.017
117598,RONALD,WATKINS,,COL,MLB,32,16,,,N,N,N,55,55,65,55,55,55,55,55,65,55,55,55,6,9,130,125,535,465,129,68,25,5,31,98,93,57,10.7,3,11,0,2,0,94,17.6,9,.277,.368,.553,130,.287,138,4.0,3.75,39,3,25.4,-0.6,5.9,-0.8,.973
120919,HI-YUAN,ZHOU,,ARI,MLB,25,9,,,N,L,N,60,65,40,55,55,50,65,60,40,55,60,50,2,2,124,122,510,455,106,79,12,0,15,55,50,52,10.2,1,1,0,2,0,109,21.4,9,.233,.312,.358,80,.273,82,-0.8,3.69,0,0,-10.8,-2.7,-2.7,0.3,1.002
132331,MANUEL,ZÚÑIGA,,KC,MLB,22,6,,,N,H,H,70,65,55,60,55,75,65,70,55,60,55,75,4,1,160,160,749,641,183,130,24,2,27,89,109,93,12.4,1,10,0,5,0,75,10.0,23,.285,.382,.456,125,.287,129,2.8,3.70,0,0,27.2,-6.4,-6.4,-0.6,1.002
128553,STEFFEN,ADAMS,,TBA,MLB,26,6,,,N,N,L,55,50,45,50,45,60,50,55,45,50,45,60,1,3,52,44,167,156,36,29,7,0,0,9,15,10,6.0,0,0,2,1,0,22,13.2,5,.231,.275,.276,54,.267,52,0.0,3.57,0,2,-9.8,0.4,-0.9,0.8,1.121
132078,JAVIER,ANAYA,,NYY,MLB,23,7,,,N,N,H,45,50,45,55,45,45,50,45,45,55,50,45,1,1,44,43,161,147,31,22,3,0,6,18,20,8,5.0,0,4,2,2,0,42,26.1,3,.211,.267,.354,68,.248,66,0.4,3.80,0,0,-6.6,-0.2,-0.2,-0.4,1.008
133660,ALBERTO,ARROYO,,MON,MLB,23,7,,,N,N,N,50,50,45,50,50,45,50,50,45,55,55,45,3,1,55,30,132,122,30,18,3,0,9,26,20,8,6.1,0,0,0,2,0,26,19.7,3,.246,.288,.492,109,.236,105,0.8,3.67,0,0,0.9,-2.3,-2.3,-0.5,.806
134949,ANDREW,BELL,,CLE,MLB,28,11,,,N,N,N,40,35,40,55,60,45,35,40,40,55,65,50,1,1,4,1,6,6,1,1,0,0,0,0,0,0,0.0,0,0,0,0,0,1,16.7,0,.167,.167,.167,-6,.200,-15,-0.0,3.33,0,0,-0.9,0.0,0.0,0.0,.000
128654,KIRK,BISHOP,,STL,MLB,26,7,,,H,H,N,50,50,50,45,45,50,50,50,50,45,45,50,2,5,112,110,429,404,74,60,9,0,5,34,36,20,4.7,0,1,0,4,0,95,22.1,10,.183,.221,.243,29,.224,24,-1.0,3.55,2,0,-39.9,0.3,0.0,-0.5,1.008
132497,YURI,BOEHMER,,SF,MLB,22,6,,,L,H,N,65,55,55,35,45,65,55,65,55,35,45,65,2,5,125,125,472,447,96,71,23,1,1,42,42,21,4.4,2,1,5,3,1,58,12.3,12,.215,.250,.277,46,.243,40,-1.2,3.46,5,2,-34.5,-3.9,-4.6,-2.1,1.197
130745,RON,BROWN,,NYY,MLB,26,6,,,N,N,N,50,50,55,55,45,50,50,50,55,55,45,50,1,2,105,104,402,374,93,59,16,0,18,46,49,22,5.5,0,4,2,2,0,75,18.7,12,.249,.296,.436,96,.265,95,1.1,3.64,2,0,-2.0,-2.3,-2.6,-2.5,.873
135123,DALE,CANNON,,SEA,MLB,26,11,,,N,N,N,45,40,50,55,70,55,45,45,50,55,70,55,1,1,113,112,432,379,96,59,20,1,16,54,44,50,11.6,0,1,0,2,1,62,14.4,12,.253,.340,.438,113,.264,113,3.0,3.95,0,0,7.2,-0.6,-0.6,-0.6,.971
128106,ÁNGEL,CANÓ,,ATL,MLB,24,7,,,N,H,N,45,45,40,45,45,45,50,45,40,50,45,45,1,1,107,107,427,393,90,66,15,0,9,39,50,30,7.0,0,1,1,3,0,101,23.7,13,.229,.283,.336,69,.283,68,1.1,3.58,0,0,-16.6,-3.6,-3.6,2.6,.916
132439,MIGUEL,CARRASCO,,PHI,MLB,23,7,,,N,N,H,60,60,45,60,60,55,60,60,45,60,60,55,2,1,124,124,521,453,126,75,30,0,21,68,83,59,11.3,0,5,0,4,0,80,15.4,15,.278,.365,.483,125,.295,129,4.5,3.85,0,0,19.1,0.1,0.1,-2.6,.962
127073,GABE,CARRILLO,,TOR,MLB,22,6,,,N,N,N,70,60,50,55,55,70,60,70,50,55,55,70,4,6,126,122,523,481,145,97,29,1,18,75,56,36,6.9,5,1,0,5,0,77,14.7,10,.301,.348,.478,121,.325,118,4.1,3.59,1,0,11.8,0.4,-0.6,0.6,1.152
134657,STEVE,CATRON,,ATL,MLB,25,4,,,N,N,N,50,50,55,45,50,50,50,50,55,50,50,50,2,1,5,3,13,13,4,2,2,0,0,1,0,0,0.0,0,0,0,0,0,1,7.7,0,.308,.308,.462,107,.333,105,0.1,3.77,0,0,0.1,-0.1,-0.1,-0.1,.000
130924,JIMMY,CAUFIEL,,VAN,MLB,26,6,,,H,L,N,55,50,60,60,50,55,55,55,60,60,55,55,1,1,124,124,520,477,110,67,23,1,19,61,67,39,7.5,0,3,0,1,0,95,18.3,19,.231,.292,.403,83,.250,85,2.5,3.81,0,0,-9.3,-2.9,-2.9,1.6,.974
129408,HYUNG-CHOR,CHO,,LAA,MLB,30,15,,,N,N,N,45,40,45,60,50,60,40,45,45,60,50,60,3,5,124,122,499,441,91,56,15,1,19,60,53,52,10.4,1,4,0,2,0,69,13.8,12,.206,.295,.374,77,.203,79,1.5,3.74,0,1,-12.6,0.2,-1.3,1.6,.952
129971,WALT,COLEMAN,,OAK,MLB,27,7,,,H,H,N,45,45,50,50,55,45,45,45,50,50,55,45,4,4,117,72,286,259,46,36,4,1,5,19,25,26,9.1,0,0,2,1,0,81,28.3,6,.178,.252,.259,41,.236,40,-0.2,3.87,2,2,-20.8,-1.2,-2.3,-0.3,.853
128695,BRIAN,DAVIDSON,,ARI,MLB,25,5,,,N,N,N,50,50,45,50,45,50,50,50,50,50,50,50,1,1,101,99,371,338,61,38,17,0,6,33,29,25,6.7,0,6,1,2,0,58,15.6,15,.180,.248,.284,43,.199,43,-0.2,3.57,0,0,-25.8,-4.6,-4.6,1.8,1.378
133949,JOOP,DE KEIZER,,NYM,MLB,22,6,,,N,N,N,40,45,45,60,45,30,45,40,45,65,50,30,1,4,4,2,8,7,0,0,0,0,0,0,0,1,12.5,0,0,0,0,0,4,50.0,0,.000,.125,.000,-60,.000,-54,-0.1,3.50,0,0,-1.5,0.0,0.0,0.0,1.008
129792,DEWEY,ELLIS,,DET,MLB,28,7,,,N,N,H,40,50,45,55,55,30,50,40,45,55,60,30,1,1,83,81,318,286,50,32,7,0,11,31,29,26,8.2,2,5,0,1,0,124,39.0,5,.175,.255,.315,52,.257,50,-0.3,4.00,0,0,-19.4,0.1,0.1,-0.5,1.008
132520,JOSÉ,ELÍAS,,NYM,MLB,26,11,,,N,N,N,55,55,45,45,40,50,60,55,45,45,45,50,1,4,46,36,156,152,36,31,3,0,2,12,13,3,1.9,0,0,0,1,0,35,22.4,7,.237,.250,.296,55,.293,48,0.2,3.55,0,0,-9.9,-2.1,-2.1,0.1,1.344
120879,JOHNNY,FLEMING,,OAK,MLB,23,8,,,N,H,N,60,50,45,50,40,70,50,60,45,50,40,70,1,3,91,90,349,328,85,63,14,1,7,44,30,16,4.6,0,0,4,5,0,38,10.9,10,.259,.289,.372,80,.271,77,0.3,3.29,1,0,-9.8,-1.4,-1.9,-0.2,.756
132598,DANIEL,FOSTER,,MIN,MLB,28,13,,,H,N,N,55,50,45,40,35,60,50,55,45,40,35,60,1,4,116,114,444,429,105,77,22,0,6,43,36,7,1.6,0,4,3,4,0,74,16.7,16,.245,.261,.338,60,.280,57,0.8,3.23,0,0,-23.2,-2.2,-2.2,2.7,1.120
136083,CARLOS,FUENTES,,MIA,MLB,23,7,,,N,N,N,45,45,35,40,35,55,45,45,40,40,35,55,2,1,43,39,137,136,27,27,0,0,0,6,3,0,0.0,0,0,2,1,0,22,16.1,4,.199,.197,.199,9,.235,0,-1.3,3.17,0,0,-16.8,-2.4,-2.4,-1.5,.853
128539,MILLARD,GARCÍA,,PIT,MLB,27,7,,,L,N,N,65,55,40,50,45,70,55,65,45,55,45,70,1,2,19,17,66,61,14,11,1,0,2,8,7,2,3.0,0,2,0,1,0,9,13.6,1,.230,.273,.344,63,.235,63,0.0,3.61,0,0,-3.0,0.5,0.5,-0.1,1.008
121143,ALOIS,GRÜN,,BOS,MLB,24,9,,,N,L,N,45,45,45,50,55,50,45,45,45,55,60,50,1,5,78,69,281,247,52,34,8,1,9,31,23,31,11.0,1,0,0,3,0,53,18.9,7,.211,.295,.360,75,.229,75,0.7,3.97,0,1,-8.4,-1.2,-2.2,2.2,1.008
119982,JOHN,GUNTHER,,PIT,MLB,23,8,,,N,N,N,40,40,45,55,60,45,40,40,45,55,60,45,2,3,67,62,242,216,51,38,4,0,9,22,27,25,10.3,0,1,1,0,0,64,26.4,3,.236,.318,.380,85,.294,90,0.6,4.10,0,0,-2.9,0.8,0.8,-0.7,.853
133359,ENRICO,GUZMÁN,,MIL,MLB,26,5,,,N,H,N,45,50,45,55,50,45,50,45,45,55,60,45,2,8,74,68,272,235,52,36,6,0,10,36,27,30,11.0,0,2,0,5,0,62,22.8,6,.221,.309,.374,86,.250,86,1.0,3.84,5,0,-4.4,-1.3,-0.8,1.6,1.100
128963,GILBERT,HAAS,,NYM,MLB,25,6,,,N,N,N,40,45,50,50,45,40,45,40,50,50,50,40,2,8,124,124,457,424,79,56,14,0,9,37,39,27,5.9,0,1,0,5,0,149,32.6,4,.186,.234,.283,47,.258,41,0.7,3.86,0,0,-32.8,1.2,1.2,2.4,1.134
126283,MIKE,HARPER,,CHW,MLB,25,9,,,H,N,N,55,45,40,50,45,70,45,55,45,50,45,70,1,1,45,39,144,133,30,20,8,0,2,18,18,11,7.6,0,0,0,0,0,15,10.4,6,.226,.285,.331,66,.241,67,-0.3,3.37,0,0,-5.8,-0.7,-0.7,-0.2,.885
130260,DENNIS,HUGHES,,BOS,MLB,31,15,,,N,L,N,50,45,45,50,45,60,45,50,45,50,45,60,2,8,97,89,360,330,77,54,14,0,9,39,31,23,6.4,0,6,5,1,1,40,11.1,12,.233,.294,.358,74,.241,76,1.2,3.15,0,0,-10.4,-2.1,-2.1,-0.1,.818
