ID,POS,Name,Mor,ORG,Lev,Age,EXP,OVR,POT,AD,WE,INT,CON,BABIP,GAP,POW,EYE,K's,HT P,CON P,GAP P,POW P,EYE P,K P,DEF,SS,DEF Pot,SPE,RUN,G,GS,PA,AB,H,1B,2B,3B,HR,RBI,R,BB,BB%,IBB,HP,SH,SF,CI,SO,SO%,GIDP,AVG,OBP,SLG,OPS+,BABIP,wRC+,WAR,PI/PA,SB,CS,BatR,UBR,BsR,ZR,EFF
38922,C,P. HAMMOND,,NYN,MLB,31,9,2.5 Stars,2.5 Stars,N,N,N,6,8,5,6,5,5,8,6,5,6,5,5,7,-,7,3,3,127,123,501,463,110,79,16,1,14,63,44,30,6.0,2,5,0,3,0,109,21.8,10,.238,.289,.367,80,.280,77,2.0,3.70,0,0,-13.8,1.8,1.8,1.3,1.216
31928,1B,D. HANNA,,-,-,31,10,2.0 Stars,2.0 Stars,N,H,N,4,4,5,8,4,4,4,4,5,8,4,4,7,-,7,5,7,2,,2,2,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,.000,.000,.000,-100,.000,-119,-0.0,3.00,0,0,-0.5,0.0,0.0,0.0,.000
27877,CF,B. HARCOURT,,PIT,MLB,24,9,2.0 Stars,2.5 Stars,H,N,N,7,5,7,5,3,8,6,7,7,6,4,8,6,-,6,7,9,35,27,115,109,26,17,7,1,1,9,12,6,5.2,0,0,0,0,0,12,10.4,1,.239,.278,.349,72,.260,69,-0.3,3.39,0,1,-4.2,0.5,-0.2,-2.3,.930
33803,C,D. HARRIS,,OAK,MLB,27,8,3.5 Stars,3.5 Stars,H,N,L,5,7,5,8,7,4,8,5,5,8,8,4,6,-,6,1,1,121,116,512,435,111,71,19,1,20,73,67,61,11.9,3,15,0,1,0,138,27.0,10,.255,.365,.441,119,.327,121,4.7,4.03,0,0,13.3,-2.3,-2.3,1.8,1.093
35158,RF,C. HART,,LAA,MLB,27,6,2.5 Stars,2.5 Stars,H,N,N,6,6,7,5,4,5,6,7,7,5,5,6,6,-,7,7,7,142,136,628,588,140,105,22,2,11,47,80,23,3.7,0,12,5,5,1,121,19.3,4,.238,.279,.338,70,.280,68,0.4,3.41,46,5,-24.4,-1.6,5.2,8.9,1.063
34821,C,J. HENSON,,BOS,MLB,26,6,2.0 Stars,2.0 Stars,N,N,H,5,5,5,5,5,4,5,5,5,5,5,5,6,-,6,2,2,63,55,217,200,55,43,7,0,5,20,22,11,5.1,1,5,1,1,0,42,19.4,3,.275,.327,.385,91,.325,92,0.3,3.47,0,0,-2.0,-1.8,-1.8,-2.7,.856
31333,1B,A. HERNÁNDEZ,,CLE,MLB,24,8,5.0 Stars,5.0 Stars,H,N,N,9,9,8,7,7,6,9,9,8,7,7,6,4,-,4,7,7,150,143,674,570,191,111,46,14,20,91,125,95,14.1,1,5,0,4,0,111,16.5,1,.335,.432,.570,171,.386,172,7.3,3.94,40,8,59.8,0.1,3.2,-0.6,.990
38734,C,C. HERRERA,,NYA,MLB,28,7,2.0 Stars,2.0 Stars,N,H,N,5,5,4,6,5,5,5,5,4,6,6,5,6,-,6,2,2,92,90,356,331,88,53,18,0,17,53,34,22,6.2,0,3,0,0,0,79,22.2,2,.266,.317,.474,112,.302,113,2.7,3.78,1,0,5.9,-2.1,-2.8,-1.9,.892
30734,CF,J. HERRERA,,MIA,MLB,26,8,2.5 Stars,3.0 Stars,L,N,N,5,4,8,7,6,7,5,6,9,7,6,9,6,-,6,8,9,137,113,529,469,129,72,26,5,26,88,76,43,8.1,1,8,0,9,0,71,13.4,4,.275,.340,.518,125,.270,126,3.3,3.75,28,7,17.3,0.3,2.1,-2.7,.987
31479,RF,J. HICKS,,PIT,MLB,26,6,2.5 Stars,3.0 Stars,H,H,N,5,8,5,7,9,3,8,5,5,7,10,3,6,-,6,3,3,153,150,641,552,120,72,25,2,21,66,66,87,13.6,0,1,0,1,0,201,31.4,9,.217,.324,.384,95,.299,97,1.1,4.00,1,1,-2.1,-0.1,-2.1,2.1,1.014
40154,1B,P. HOFFMAN,,TEX,MLB,29,6,3.0 Stars,3.0 Stars,N,N,H,6,7,6,6,6,5,7,8,7,7,8,7,7,-,7,3,3,85,61,284,263,73,47,16,1,9,35,41,18,6.3,0,1,0,2,0,77,27.1,8,.278,.324,.449,107,.358,108,0.8,3.86,0,0,2.9,0.6,0.6,0.4,.972
34432,CF,W. HOLDER,,KCA,MLB,25,3,3.0 Stars,3.0 Stars,N,H,N,5,6,7,6,7,4,7,5,7,6,7,5,6,-,6,8,9,136,133,605,515,137,77,36,6,18,64,97,82,13.6,3,7,0,1,0,119,19.7,6,.266,.374,.464,127,.314,128,6.3,3.98,51,7,21.2,-0.1,6.7,9.1,1.051
33111,RF,L. HOLSINGER,,SDN,AAA,25,8,2.0 Stars,2.0 Stars,N,N,L,4,5,4,5,5,3,5,5,4,6,6,4,6,-,6,1,1,54,16,109,97,20,18,1,0,1,4,4,12,11.0,0,0,0,0,0,32,29.4,2,.206,.294,.247,55,.297,56,-0.6,3.90,0,0,-5.7,-0.7,-0.7,-1.4,.941
39790,3B,J. HOLSTER,,CHA,MLB,26,9,3.0 Stars,4.0 Stars,N,H,N,6,9,6,7,5,4,9,6,6,9,6,4,6,-,6,4,6,153,149,648,587,158,89,34,1,34,100,88,59,9.1,7,1,0,1,0,192,29.6,9,.269,.336,.504,125,.343,121,3.7,3.86,9,2,17.2,0.7,0.2,0.8,.998
35029,C,K. HUDSON,,BAL,MLB,29,10,2.5 Stars,2.5 Stars,H,H,N,5,5,7,5,5,5,5,5,8,6,7,5,8,-,8,3,4,88,85,325,296,70,49,16,0,5,24,28,22,6.8,0,6,0,1,0,84,25.8,12,.236,.302,.341,73,.312,76,1.3,3.86,0,1,-9.5,0.0,-1.3,-0.2,1.015
29040,C,J. HUERTA,,-,-,30,13,1.5 Stars,1.5 Stars,N,N,N,4,4,5,5,6,5,4,4,5,5,6,5,6,-,6,1,1,34,28,108,99,19,11,5,0,3,7,10,8,7.4,0,0,0,1,0,23,21.3,3,.192,.250,.333,60,.216,57,0.1,3.62,0,0,-5.6,-1.0,-1.0,1.1,.952
27404,LF,T. HUEY,,-,-,23,8,2.0 Stars,2.0 Stars,N,N,N,5,7,6,3,5,5,7,5,6,3,5,5,8,-,8,5,5,92,76,322,283,71,49,16,2,4,33,43,36,11.2,1,3,0,0,0,60,18.6,6,.251,.342,.364,91,.306,95,0.1,3.78,1,0,-1.9,-1.8,-2.6,-4.2,.954
34526,RF,J. HUFF,,BAL,MLB,24,5,3.0 Stars,3.0 Stars,N,N,N,6,6,5,7,5,6,6,6,5,7,5,6,5,-,5,4,6,141,128,549,505,130,87,20,5,18,68,70,32,5.8,0,8,2,4,0,96,17.5,11,.257,.310,.424,95,.284,96,-0.4,3.56,4,1,-2.0,1.0,0.0,-16.0,.884
32473,CF,M. HUFFMAN,,BAL,MLB,23,1,2.0 Stars,3.0 Stars,N,H,N,5,5,7,5,4,5,6,7,10,6,5,6,8,-,8,8,5,41,36,121,110,27,15,5,0,7,20,17,10,8.3,1,1,6,0,0,30,24.8,0,.245,.314,.482,110,.274,109,0.8,3.60,3,1,1.4,0.1,0.0,2.5,1.014
38988,RF,M. IKEDA,,DET,MLB,29,13,3.5 Stars,3.5 Stars,N,N,N,5,5,6,7,6,6,5,5,6,7,6,6,7,-,7,8,9,142,135,581,515,146,83,27,3,33,109,87,59,10.2,4,3,0,4,0,89,15.3,4,.283,.358,.540,134,.285,135,3.2,3.72,31,7,25.3,-0.3,1.9,-7.0,.942
35721,CF,P. JENNINGS,,ATL,MLB,29,10,2.0 Stars,2.0 Stars,N,N,N,5,6,5,4,5,5,6,5,5,4,6,5,9,-,9,4,2,131,128,481,442,98,81,10,2,5,39,34,35,7.3,4,0,10,4,0,124,25.8,5,.222,.277,.287,56,.293,51,-0.3,3.86,5,3,-28.7,-0.8,-2.4,11.4,1.042
27499,RF,C. JOHN,,ARI,MLB,24,8,3.0 Stars,3.0 Stars,N,H,H,9,9,8,4,4,8,9,9,8,4,4,8,3,-,7,4,5,148,138,592,556,157,111,36,2,8,68,59,25,4.2,3,6,0,5,0,63,10.6,11,.282,.318,.397,90,.304,89,0.5,3.31,4,0,-7.5,1.6,1.0,-2.1,.981
29154,C,R. JOHNSON,,CHA,MLB,28,9,2.0 Stars,2.0 Stars,N,N,N,5,7,7,5,6,3,8,5,7,5,6,4,5,-,5,5,4,129,123,477,435,78,40,25,3,10,35,44,38,8.0,0,3,0,1,0,161,33.8,6,.179,.249,.320,54,.257,53,0.2,4.03,6,3,-27.1,0.6,-0.4,-0.0,1.038
29095,C,S. JOHNSON,,ARI,MLB,26,6,2.0 Stars,2.0 Stars,N,N,H,4,4,5,6,5,5,5,5,6,6,6,5,6,-,6,3,2,18,18,76,66,11,8,3,0,0,6,3,7,9.2,0,2,0,1,0,24,31.6,1,.167,.263,.212,30,.256,33,-0.3,4.20,0,0,-6.1,0.0,0.0,-0.3,1.142
33425,LF,D. JONES,,ATL,MLB,28,9,2.5 Stars,2.5 Stars,L,H,N,4,5,6,7,6,3,5,4,6,8,6,3,6,-,6,3,3,105,95,403,361,86,37,20,0,29,72,54,31,7.7,1,8,0,3,0,134,33.3,6,.238,.310,.535,126,.284,123,1.1,3.84,0,1,11.7,-1.2,-2.5,-5.4,.918
38117,LF,W. JOYA,,-,-,27,9,2.5 Stars,2.5 Stars,N,H,H,5,6,6,6,5,4,6,5,6,6,6,4,5,-,5,5,8,77,68,295,262,56,32,13,1,10,38,37,30,10.2,1,3,0,0,0,83,28.1,3,.214,.302,.385,86,.272,86,-0.2,3.88,0,0,-4.8,-0.8,-0.8,-0.7,.977
33432,1B,C. KEELING,,TBA,MLB,31,10,2.5 Stars,2.5 Stars,N,N,N,5,5,4,8,6,5,5,5,4,8,6,5,6,-,6,2,2,156,156,681,591,149,93,24,0,32,103,88,70,10.3,0,11,0,9,1,141,20.7,21,.252,.338,.455,118,.274,117,2.0,3.91,0,0,14.6,-3.7,-3.7,-0.8,.982
33830,CF,L. KENNER,,TEX,MLB,27,9,2.5 Stars,2.5 Stars,N,N,N,5,6,7,5,5,5,6,5,7,5,5,5,8,-,8,6,4,116,111,443,418,92,66,10,1,15,46,44,20,4.5,0,4,0,1,0,102,23.0,4,.220,.262,.356,66,.255,65,1.0,3.56,1,0,-18.8,-1.0,-1.7,13.2,1.065
37474,CF,H. KESSLER,,MIN,AAA,29,6,2.0 Stars,2.0 Stars,N,H,N,5,5,7,5,4,5,5,5,7,5,5,5,7,-,7,7,7,39,27,102,97,15,9,4,0,2,6,6,4,3.9,0,0,0,1,0,25,24.5,2,.155,.186,.258,16,.183,11,-0.4,3.54,0,0,-11.1,-0.2,-0.2,2.4,1.052
31931,LF,J. KIM,,HOU,MLB,25,7,2.5 Stars,3.0 Stars,L,L,L,8,8,7,5,6,7,8,8,8,5,7,7,4,-,4,6,7,66,66,305,272,74,50,14,3,7,29,41,28,9.2,0,4,0,1,0,46,15.1,4,.272,.348,.423,111,.305,112,0.8,3.69,5,3,4.8,0.6,-0.6,-0.0,.965
32703,RF,P. KING,,-,-,30,9,2.5 Stars,2.5 Stars,H,N,N,5,9,7,6,7,3,9,5,7,6,7,3,4,-,4,7,8,65,38,189,166,34,20,6,1,7,26,24,19,10.1,0,1,0,3,0,68,36.0,4,.205,.286,.380,82,.287,80,-0.3,4.31,4,0,-4.4,0.3,0.8,-1.7,.946
40782,C,R. KINNEY,,CIN,MLB,33,8,2.0 Stars,2.0 Stars,L,N,N,4,4,6,7,7,4,4,4,6,7,7,4,5,-,5,1,1,124,123,494,430,91,54,19,0,18,50,55,53,10.7,1,3,0,8,0,139,28.1,10,.212,.298,.381,83,.260,83,2.1,4.02,0,0,-10.2,-1.4,-1.4,1.1,.952
34748,LF,K. KOBAYASHI,,-,-,29,13,2.0 Stars,2.0 Stars,H,N,H,5,5,7,6,4,5,5,5,7,6,5,5,7,-,7,8,10,85,34,173,160,43,22,13,0,8,24,20,9,5.2,0,0,0,4,0,22,12.7,3,.269,.301,.500,114,.261,110,0.1,3.43,2,1,2.3,-0.1,-0.5,-5.6,.912
28496,3B,J. KORONIS,,CLE,MLB,24,9,2.0 Stars,2.0 Stars,L,H,H,5,5,4,6,5,5,5,5,4,6,5,5,4,-,6,2,2,12,5,29,28,12,11,0,0,1,7,1,1,3.4,0,0,0,0,0,6,20.7,2,.429,.448,.536,168,.524,175,0.4,4.03,0,0,2.7,0.3,0.3,0.1,1.004
41525,LF,F. LAFROSIA,,WAS,MLB,31,15,3.0 Stars,3.0 Stars,N,N,N,5,4,5,8,6,6,4,5,5,8,6,6,4,-,4,5,8,131,124,561,492,130,78,16,0,36,98,100,53,9.4,0,10,0,6,0,86,15.3,11,.264,.344,.516,122,.250,128,2.8,3.65,4,5,19.4,-0.6,-3.7,2.9,1.039
38796,CF,B. LAMBRIGHT,,BAL,MLB,28,6,2.0 Stars,2.5 Stars,H,N,N,5,5,6,5,5,5,5,6,6,8,6,7,4,-,4,6,7,103,80,306,276,59,36,15,1,7,27,31,24,7.8,0,4,2,2,0,67,21.9,2,.214,.284,.351,70,.255,71,-1.2,3.75,13,0,-10.4,-1.5,0.9,-13.9,.899
38583,1B,J. LANE,,CAR,MLB,31,9,5.0 Stars,5.0 Stars,H,H,L,6,8,8,8,7,4,8,6,8,8,7,4,6,-,6,4,6,156,155,661,576,163,82,43,2,36,129,103,75,11.3,4,1,0,9,0,161,24.4,8,.283,.362,.552,145,.327,142,4.6,3.82,2,0,33.9,2.0,0.8,1.5,1.012
33521,3B,M. LANSFOR,,BAL,MLB,31,9,2.0 Stars,2.0 Stars,H,H,N,5,6,6,5,5,5,6,5,6,5,5,5,7,-,7,2,1,138,130,497,458,118,83,21,1,13,58,50,32,6.4,3,3,1,4,0,106,21.3,14,.258,.308,.393,87,.306,86,0.7,3.61,0,1,-8.4,-4.2,-6.0,3.0,1.002
35066,1B,P. LEPAGE,,ARI,MLB,27,8,2.5 Stars,2.5 Stars,N,N,N,6,5,5,5,5,6,6,6,5,6,6,6,5,-,6,1,1,100,90,374,346,89,60,17,0,12,42,38,27,7.2,3,0,0,1,0,67,17.9,9,.257,.310,.410,90,.287,89,0.1,3.65,1,0,-4.7,-0.9,-1.6,-0.6,.961
37853,RF,E. LEÓN,,MIN,MLB,24,7,2.0 Stars,2.5 Stars,N,N,N,5,7,7,4,5,4,8,6,7,6,5,5,7,-,7,9,10,76,41,193,181,44,26,14,1,3,16,24,12,6.2,0,0,1,0,0,54,28.0,1,.243,.290,.381,79,.331,80,0.3,3.73,8,1,-4.6,0.6,1.6,-0.6,.986
34268,3B,L. LEÓN,,TOR,MLB,25,3,2.0 Stars,2.5 Stars,N,N,L,5,6,5,6,8,3,7,5,5,7,8,4,5,-,5,3,4,33,30,131,114,20,15,3,0,2,7,15,17,13.0,0,0,0,0,0,43,32.8,1,.175,.282,.254,46,.261,51,-0.6,4.02,0,0,-7.8,0.1,0.1,0.4,1.035
32896,C,R. LIVINGSTON,,MIN,MLB,27,10,2.0 Stars,2.0 Stars,L,H,N,6,7,6,2,4,5,8,7,7,2,5,5,7,-,7,2,3,62,57,226,210,65,52,11,1,1,13,25,9,4.0,0,2,2,5,0,42,18.6,8,.310,.336,.386,95,.372,95,1.4,3.44,0,0,-1.3,-0.8,-0.8,2.2,1.244
32354,C,A. LIÑARES,,CAR,MLB,24,3,2.5 Stars,2.5 Stars,N,N,N,5,5,4,7,5,4,6,5,5,7,6,5,5,-,6,1,1,98,84,364,327,86,55,10,1,20,41,54,33,9.1,0,1,0,3,0,81,22.3,10,.263,.330,.483,119,.288,119,1.6,3.77,0,0,8.6,-2.0,-2.0,-1.3,.853
34991,C,J. LLANA,,MIA,MLB,25,8,2.0 Stars,2.5 Stars,H,N,N,4,7,5,5,7,2,7,5,5,6,9,3,6,-,7,1,1,53,41,175,152,25,13,5,0,7,16,19,21,12.0,0,1,1,1,0,62,35.4,3,.164,.269,.336,61,.214,63,0.1,4.27,1,0,-7.7,-1.4,-1.6,-0.3,.952
30441,RF,T. LOCKE,,CLE,MLB,27,10,5.0 Stars,5.0 Stars,H,N,N,6,9,7,9,6,4,10,6,7,9,7,4,7,-,7,7,7,157,154,673,610,180,102,36,3,39,115,100,53,7.9,3,6,0,4,0,195,29.0,6,.295,.355,.556,144,.371,143,4.9,3.81,31,4,35.3,1.3,4.8,-0.2,.989
35634,1B,J. LODGE,,TEX,MLB,25,8,3.5 Stars,3.5 Stars,H,N,N,7,9,8,6,5,5,9,7,8,6,5,5,7,-,7,6,5,133,108,515,473,125,75,27,5,18,76,69,29,5.6,2,11,0,2,0,118,22.9,6,.264,.320,.457,108,.316,107,1.3,3.63,0,0,4.8,-1.7,-1.7,0.3,1.014
30698,RF,S. LONGORIA,,-,-,30,13,2.0 Stars,2.0 Stars,N,N,N,5,5,6,4,5,5,5,5,6,4,5,5,8,-,8,3,2,101,93,405,372,90,57,26,0,7,48,43,26,6.4,0,5,7,2,0,88,21.7,6,.242,.299,.368,81,.297,81,-0.2,3.88,0,1,-9.0,-1.1,-2.6,-0.9,.998
27032,RF,C. LOVE,,COL,MLB,22,7,2.5 Stars,3.0 Stars,N,H,N,5,6,5,7,5,4,6,5,6,7,5,5,7,-,7,7,7,77,72,321,300,83,59,11,0,13,40,37,15,4.7,2,4,0,2,1,87,27.1,2,.277,.318,.443,99,.347,100,0.9,3.74,10,1,0.1,-1.4,-0.3,2.9,1.027
38295,LF,K. LOVE,,-,-,28,6,2.0 Stars,2.0 Stars,N,L,N,5,6,7,5,4,5,6,6,7,5,5,6,6,-,6,4,4,57,39,152,150,40,26,8,1,5,11,12,2,1.3,0,0,0,0,0,33,21.7,0,.267,.276,.433,87,.312,87,-0.2,3.28,1,0,-2.4,-3.7,-3.8,2.0,1.019
41062,3B,J. LUNA,,SFN,MLB,35,19,4.0 Stars,4.0 Stars,N,H,N,7,6,6,5,7,7,6,7,6,5,7,7,6,-,6,10,10,149,141,678,604,176,120,35,4,17,65,124,69,10.2,1,2,0,3,0,74,10.9,8,.291,.364,.447,120,.308,122,6.9,3.75,109,15,18.5,4.7,20.9,5.6,1.039
37725,RF,K. LYNCH,,-,-,29,12,3.0 Stars,3.0 Stars,N,N,H,5,5,7,7,6,5,5,5,7,8,6,6,5,-,5,4,4,94,58,282,249,62,37,10,0,15,39,44,29,10.3,1,3,0,1,0,49,17.4,9,.249,.333,.470,108,.253,113,0.8,3.66,0,0,4.5,-0.5,-0.5,0.5,1.011
41340,RF,A. LÓPEZ,,ATL,MLB,32,14,2.5 Stars,2.5 Stars,H,N,L,5,5,5,7,5,4,5,5,5,7,5,4,9,-,9,2,1,147,144,613,562,144,98,19,2,25,79,74,42,6.9,0,3,0,6,0,141,23.0,12,.256,.308,.431,100,.296,99,2.8,3.63,4,0,-0.3,-3.1,-3.8,9.8,1.055
37781,LF,E. LÓPEZ,,SFN,MLB,26,6,2.5 Stars,2.5 Stars,H,N,N,7,7,7,5,4,7,7,7,7,5,4,7,6,-,6,8,9,103,94,419,410,112,68,29,4,11,50,61,8,1.9,0,0,2,1,0,82,19.6,5,.273,.286,.444,95,.318,93,0.2,3.46,14,1,-3.2,-0.6,1.4,-0.2,.960
28632,CF,P. LÓPEZ,,CAR,AAA,25,9,2.0 Stars,2.5 Stars,N,N,N,6,6,6,5,4,6,6,6,6,6,5,6,4,-,5,7,7,52,52,216,201,50,37,11,0,2,15,23,9,4.2,0,6,0,0,0,31,14.4,4,.249,.301,.333,74,.286,75,0.2,3.18,10,0,-6.5,0.7,2.5,1.6,1.038
30021,RF,D. MACFADDEN,,OAK,MLB,25,6,3.0 Stars,4.0 Stars,H,H,N,7,8,7,5,5,5,9,8,7,6,6,5,7,-,7,7,9,137,131,555,517,157,110,31,1,15,76,67,31,5.6,0,3,1,4,0,115,20.7,11,.304,.344,.455,119,.363,118,3.2,3.58,22,10,12.5,0.5,-0.9,4.4,1.011
35202,LF,B. MACK,,-,-,31,10,2.5 Stars,2.5 Stars,N,N,L,6,6,6,5,5,5,6,6,6,5,5,5,7,-,7,7,7,153,144,604,558,154,106,32,5,11,57,82,41,6.8,4,0,4,5,0,117,19.4,7,.276,.323,.410,108,.329,100,2.4,3.50,41,5,0.2,1.5,7.1,3.0,1.018
26654,1B,Á. MAGANA,,MIL,MLB,22,6,1.5 Stars,3.0 Stars,H,H,N,5,8,5,4,4,3,8,6,5,7,5,5,4,-,4,4,4,24,6,43,38,8,6,2,0,0,4,6,3,7.0,0,1,0,1,0,17,39.5,1,.211,.279,.263,51,.364,50,-0.3,3.74,1,0,-2.6,-1.1,-1.0,-1.0,.857
37096,1B,M. MAINA,,ATL,MLB,28,12,2.5 Stars,2.5 Stars,N,N,N,6,5,7,5,4,6,5,6,7,5,5,7,8,-,8,9,10,93,77,352,333,102,72,17,3,10,35,57,14,4.0,0,2,1,3,0,46,13.1,6,.306,.335,.465,117,.329,116,2.1,3.44,32,7,7.2,4.0,7.1,1.5,1.014
33957,RF,J. MALDONADO,,NYA,MLB,25,3,4.5 Stars,5.0 Stars,H,H,N,6,6,6,8,8,5,6,6,6,8,8,5,7,-,7,4,6,80,60,271,231,52,24,8,1,19,43,37,38,14.0,5,0,0,2,0,64,23.6,2,.225,.332,.515,126,.220,118,1.3,4.05,1,0,6.0,-3.4,-3.7,2.7,1.009
33676,3B,M. MARPLES,,-,-,34,18,2.0 Stars,2.0 Stars,N,H,N,4,4,6,7,4,5,4,4,6,7,4,5,5,-,5,2,3,139,138,544,526,127,80,18,3,26,84,51,12,2.2,0,2,0,4,0,132,24.3,14,.241,.259,.435,84,.272,82,0.1,3.58,0,0,-11.9,-2.5,-2.5,-4.1,.977
34083,3B,C. MARTIN,,LAA,MLB,32,13,2.5 Stars,2.5 Stars,N,N,N,5,5,7,7,7,5,5,5,7,7,7,5,7,-,7,1,1,113,112,495,415,114,67,25,1,21,60,66,75,15.2,2,4,0,1,0,89,18.0,20,.275,.390,.492,142,.304,142,4.5,3.87,0,0,25.6,-0.6,-0.6,2.8,1.026
28438,2B,C. MARTÍNEZ,,CHN,MLB,24,9,2.0 Stars,2.0 Stars,N,H,N,8,7,7,3,4,8,7,8,7,3,4,8,7,-,7,7,8,30,21,84,83,17,14,1,2,0,5,9,1,1.2,0,0,0,0,0,13,15.5,2,.205,.214,.265,29,.243,22,-0.8,3.43,4,2,-7.9,0.7,0.5,-3.9,.847
32256,RF,C. MARTÍNEZ,,MON,MLB,26,9,2.0 Stars,2.5 Stars,N,N,H,5,7,6,6,4,3,7,5,6,7,6,3,6,-,6,6,8,103,56,285,275,62,39,11,1,11,30,32,9,3.2,3,1,0,0,0,97,34.0,8,.225,.253,.393,73,.305,65,-1.7,3.72,2,1,-11.9,-2.3,-2.8,-9.6,.886
33058,C,C. MARTÍNEZ,,HOU,MLB,30,10,2.5 Stars,2.5 Stars,N,N,N,5,4,4,4,5,8,4,5,4,4,5,8,9,-,9,1,2,126,124,471,427,104,83,12,0,9,37,38,40,8.5,1,3,1,1,0,37,7.9,12,.244,.312,.335,78,.249,79,1.9,3.50,2,0,-11.8,-1.6,-2.5,1.2,1.163
41262,1B,J. MARTÍNEZ,,-,-,34,16,2.5 Stars,2.5 Stars,N,H,N,4,5,4,7,9,2,5,4,4,7,9,2,5,-,5,3,4,85,64,285,235,46,25,9,0,12,34,36,45,15.8,0,4,0,1,1,94,33.0,7,.196,.333,.387,98,.262,102,0.2,4.23,0,1,0.9,-0.9,-2.2,-1.2,.974
40273,2B,J. MARTÍNEZ,,PHI,MLB,30,14,2.5 Stars,2.5 Stars,L,L,L,6,6,5,5,6,5,6,6,5,5,6,5,5,-,5,3,4,114,99,418,379,116,84,18,0,14,61,54,29,6.9,0,4,0,6,0,76,18.2,12,.306,.356,.464,119,.346,122,1.8,3.73,0,0,11.5,1.8,1.8,0.2,.990
39843,LF,R. MARTÍNEZ,,MIL,MLB,26,9,3.0 Stars,3.0 Stars,H,N,H,6,6,8,6,4,6,7,7,8,6,4,6,8,-,8,7,9,122,74,392,364,113,72,19,6,16,58,65,23,5.9,1,2,0,3,0,62,15.8,6,.310,.352,.527,137,.336,136,3.1,3.56,13,0,17.3,0.3,2.3,3.4,1.048
34348,CF,R. MARÍN,,-,-,33,10,2.0 Stars,2.0 Stars,H,N,L,5,5,8,6,4,5,5,5,8,6,4,5,7,-,7,8,8,18,10,39,35,7,5,1,0,1,4,5,3,7.7,1,1,1,0,0,12,30.8,1,.200,.282,.314,64,.273,53,-0.2,3.64,1,0,-2.2,-0.7,-0.6,0.1,1.025
26789,LF,K. MATSUOKA,,TBA,MLB,24,6,2.5 Stars,2.5 Stars,N,N,N,7,8,6,3,4,5,8,8,6,3,5,7,7,-,7,5,7,53,52,230,217,72,55,9,1,7,31,27,10,4.3,0,2,4,1,0,39,17.0,2,.332,.365,.479,133,.378,132,1.5,3.31,1,1,9.2,-0.3,-1.3,1.0,1.002
36952,2B,K. MATSUURA,,TEX,MLB,31,14,2.5 Stars,2.5 Stars,L,N,L,5,5,7,4,6,6,5,5,7,4,6,6,7,-,7,8,6,40,39,178,161,43,26,13,2,2,12,26,14,7.9,0,2,0,1,0,30,16.9,0,.267,.331,.410,100,.315,102,1.3,3.66,11,1,0.5,0.3,1.9,3.7,1.061
30816,3B,R. MCBRIDE,,SLN,MLB,26,10,3.5 Stars,4.0 Stars,N,H,N,6,7,6,7,7,5,7,6,6,7,7,5,7,-,7,3,3,152,145,628,560,147,82,44,0,21,86,78,62,9.9,2,4,0,2,1,137,21.8,14,.263,.339,.454,118,.312,116,3.1,3.99,0,1,12.4,-3.0,-5.1,0.7,1.001
34104,3B,B. MCBRYDE,,LAN,MLB,34,18,3.5 Stars,3.5 Stars,N,N,L,5,5,6,6,9,6,5,5,6,6,9,6,5,-,5,2,2,149,143,667,563,166,105,40,0,21,87,99,92,13.8,1,7,0,5,0,93,13.9,12,.295,.397,.478,140,.319,142,4.7,4.02,4,2,34.4,-6.1,-8.4,-3.0,.991
27933,1B,C. MCCLURE,,MIL,MLB,25,9,5.0 Stars,5.0 Stars,N,N,N,7,5,8,8,9,9,5,7,8,9,9,9,3,-,4,6,7,163,163,790,674,238,128,53,5,52,127,153,106,13.4,12,5,0,5,0,55,7.0,15,.353,.442,.678,201,.325,194,9.6,3.85,12,2,90.7,-1.3,-2.0,-0.9,.883
35645,3B,R. MCELROY,,-,-,31,13,2.0 Stars,2.0 Stars,N,H,N,4,4,6,7,6,5,4,4,6,7,6,5,7,-,7,4,6,135,123,476,419,96,60,12,1,23,55,67,44,9.2,0,8,2,5,0,111,23.3,6,.229,.311,.427,95,.252,98,2.0,3.88,3,2,-0.9,1.7,0.2,3.3,1.008
38517,LF,P. MCFARLAND,,CLE,MLB,25,4,2.5 Stars,2.5 Stars,L,L,L,7,7,7,5,5,5,7,7,8,5,5,5,8,-,8,4,4,133,121,576,510,141,99,25,2,15,58,71,51,8.9,0,12,0,3,0,86,14.9,11,.276,.354,.422,112,.306,114,2.4,3.74,0,1,10.4,-2.6,-4.9,2.0,1.011
37608,RF,G. MCINTOSH,,CIN,MLB,32,11,3.5 Stars,3.5 Stars,N,H,N,5,5,7,7,7,5,5,5,7,7,7,5,8,-,8,8,8,149,139,614,514,129,78,25,1,25,74,83,90,14.7,8,5,0,5,1,118,19.2,3,.251,.365,.449,120,.277,117,4.0,3.86,27,7,13.4,0.3,1.4,8.5,1.061
33774,CF,P. MCLEAN,,CHA,MLB,27,6,2.5 Stars,2.5 Stars,N,H,N,7,7,8,6,4,6,7,7,8,6,4,6,7,-,7,8,9,109,106,419,399,105,66,21,2,16,51,57,19,4.5,0,0,0,1,0,87,20.8,3,.263,.296,.446,98,.300,98,2.2,3.50,12,1,-0.8,3.1,4.5,2.8,1.018
