ID,POS,RL,Name,Mor,ORG,Lev,Age,EXP,OVR,POT,WE,INT,Type,STU,MOV,CON,PBABIP,HRR,STU P,MOV P,CON P,PBABIP P,HRR P,VELO,G,GS,W,L,IP,BF,AB,HA,1B,2B,3B,HR,R,ER,BB,IBB,K,HP,ERA,BABIP,WHIP,K/9,BB/9,HR/9,K/BB,K%-BB%,SH,SF,WP,BK,CI,DP,IR,IRS,PI,GB,FB,SB,CS,ERA+,FIP,FIP-,WAR
38544,RP,RP,NICK EMMER,,ARI,AAA,31,9,3.0 Stars,3.0 Stars,N,N,Normal,5,6,7,6,6,5,6,7,6,6,91-93,6,2,0,0,18.1,87,82,28,20,6,0,2,15,13,4,0,14,0,6.38,.388,1.75,6.9,2.0,1.0,3.5,11.5,0,1,1,0,0,1,4,1,308,19,21,1,0,69,3.92,89,0.3
38398,RP,RP,VALENTÍN MARROQUÍN,,BAL,MLB,32,15,2.5 Stars,2.5 Stars,L,N,Unmotivated,5,5,7,6,5,5,5,7,6,5,91-93,26,7,7,0,80.1,333,306,73,39,20,3,11,39,38,22,0,49,5,4.26,.252,1.18,5.5,2.5,1.2,2.2,8.1,0,0,4,0,0,4,9,3,1191,83,100,6,2,105,4.94,110,0.3
35912,SP,SP,TOM JENKINS,,-,-,39,18,2.0 Stars,2.0 Stars,N,N,Normal,5,5,5,5,5,5,5,5,5,5,88-90,22,8,1,4,65.1,293,266,79,58,12,0,9,38,34,19,0,51,5,4.68,.338,1.50,7.0,2.6,1.2,2.7,10.9,1,1,1,0,1,6,14,4,1110,69,67,7,2,90,4.71,111,0.3
40580,RP,RP,SADAHIGE KANEKO,,LAN,MLB,26,9,2.5 Stars,2.5 Stars,N,N,Normal,9,6,3,6,6,9,6,3,6,7,91-93,30,0,1,2,44.1,189,158,33,21,8,0,4,15,15,28,2,50,2,3.05,.276,1.38,10.2,5.7,0.8,1.8,11.6,0,1,1,0,0,5,21,6,715,35,40,3,2,144,4.19,95,0.2
38522,SP,SP,DAN CROSS,,TOR,MLB,28,6,2.5 Stars,2.5 Stars,N,L,Normal,5,5,7,6,5,5,5,7,6,5,90-92,29,21,5,12,119.0,511,467,126,76,17,6,27,79,77,35,0,110,3,5.82,.296,1.35,8.3,2.6,2.0,3.1,14.7,1,5,4,0,0,7,8,2,1855,115,118,24,3,77,5.43,120,0.2
39317,RP,RP,RAMÓN GÓMEZ,,WAS,MLB,25,8,2.5 Stars,2.5 Stars,H,N,Normal,5,5,5,6,5,5,5,5,6,5,90-92,5,0,1,0,9.0,33,29,4,4,0,0,0,3,3,2,0,7,1,3.00,.174,0.67,7.0,2.0,0.0,3.5,15.2,0,1,1,0,0,1,3,0,124,9,10,0,0,152,2.82,61,0.2
27437,RP,RP,THAD ROWLE,,CIN,MLB,24,8,3.0 Stars,3.0 Stars,N,L,Normal,7,6,6,6,6,7,6,7,6,6,91-93,59,1,8,6,89.1,383,341,86,58,15,0,13,43,41,33,0,89,6,4.13,.303,1.33,9.0,3.3,1.3,2.7,14.6,1,2,4,0,0,7,44,11,1470,80,86,8,5,107,4.58,103,0.2
28894,SP,SP,GORDON ROBERGE,,-,-,32,12,2.5 Stars,2.5 Stars,H,N,Sparkplug,5,6,5,6,6,5,6,5,6,6,93-95,6,0,0,0,10.0,38,38,8,5,1,1,1,2,2,0,0,8,0,1.80,.241,0.80,7.2,0.0,0.9,0.0,21.1,0,0,0,0,0,1,6,4,155,6,15,1,0,247,3.07,69,0.2
36403,RP,RP,MICHAEL HANEY,,SEA,MLB,30,12,2.5 Stars,2.5 Stars,N,N,Prankster,5,5,6,6,5,5,5,6,6,5,92-94,35,0,1,5,54.1,243,219,65,44,13,1,7,39,36,21,4,47,1,5.96,.347,1.58,7.8,3.5,1.2,2.2,10.7,0,2,3,1,0,6,34,14,881,45,62,2,1,72,4.31,100,0.2
28444,RP,RP,JOSÉ TORRES,,COL,MLB,25,9,2.5 Stars,2.5 Stars,N,N,Normal,6,5,5,6,5,7,5,5,6,5,94-96,6,3,3,1,24.0,104,94,22,10,6,2,4,18,17,9,0,24,1,6.38,.273,1.29,9.0,3.4,1.5,2.7,14.4,0,0,0,0,0,1,2,1,384,23,24,3,0,71,4.79,105,0.2
33029,SP,SP,RAY MURPHY,,-,-,31,9,2.0 Stars,2.0 Stars,N,N,Normal,5,5,6,5,5,5,5,6,5,5,90-92,46,0,2,3,83.2,353,322,85,57,14,1,13,35,34,27,1,78,1,3.66,.308,1.34,8.4,2.9,1.4,2.9,14.4,0,3,3,0,0,9,23,6,1361,88,70,6,3,121,4.50,102,0.2
36418,SP,SP,JOHN BURNS,,-,-,31,13,2.5 Stars,2.5 Stars,H,N,Fan Fav,5,5,6,6,5,5,5,6,6,5,90-92,17,2,0,0,28.1,128,116,33,20,5,4,4,23,23,10,2,24,1,7.31,.326,1.52,7.6,3.2,1.3,2.4,10.9,0,1,3,1,0,1,10,4,437,24,35,0,1,62,4.47,99,0.2
30803,RP,RP,PHIL WATKINS,,LAN,MLB,27,10,2.5 Stars,2.5 Stars,N,N,Normal,6,6,4,6,6,6,6,4,6,6,90-92,53,0,12,8,77.2,334,282,61,34,16,3,8,40,34,38,1,74,7,3.94,.260,1.27,8.6,4.4,0.9,1.9,10.8,3,4,3,0,0,5,36,11,1284,79,72,3,1,111,4.51,102,0.2
35032,RP,RP,SIXTO DELGADO,,PHI,MLB,28,6,2.5 Stars,2.5 Stars,N,N,Selfish,5,5,6,6,5,5,5,6,6,5,87-89,55,0,2,5,85.2,366,340,95,56,21,1,17,49,47,22,1,91,0,4.94,.332,1.37,9.6,2.3,1.8,4.1,18.9,1,3,2,0,0,3,37,11,1340,66,91,8,3,90,4.56,102,0.2
39760,RP,RP,RAY TURNER,,COL,MLB,28,9,3.0 Stars,3.0 Stars,H,N,Fan Fav,6,5,6,6,5,6,5,6,6,5,94-96,32,7,1,6,99.2,426,375,91,54,17,3,17,59,57,42,0,93,3,5.15,.273,1.33,8.4,3.8,1.5,2.2,12.0,0,6,6,0,0,12,15,8,1574,86,108,6,0,88,5.08,111,0.2
34213,SP,SP,DERREK MULLER,,CHA,A,25,6,2.5 Stars,2.5 Stars,N,L,Normal,7,6,4,6,6,7,6,4,6,6,95-97,37,0,6,4,45.1,218,191,58,38,14,0,6,31,29,23,0,54,3,5.76,.394,1.79,10.7,4.6,1.2,2.3,14.2,0,1,3,0,0,2,30,6,881,40,38,1,1,77,4.43,99,0.2
30083,RP,RP,MIKE MADDO,,TOR,MLB,30,10,2.5 Stars,2.5 Stars,N,N,Normal,7,5,5,7,5,7,5,5,7,5,94-96,38,0,1,2,55.1,240,215,55,34,11,2,8,32,30,22,0,55,1,4.88,.305,1.39,8.9,3.6,1.3,2.5,13.8,0,2,1,2,0,4,27,8,929,49,57,3,0,92,4.51,100,0.2
29206,SP,SP,LORENZO CRESPO,,OAK,MLB,30,14,2.5 Stars,2.5 Stars,H,N,Normal,5,5,6,6,5,5,5,6,6,5,94-96,47,6,7,7,103.1,461,417,119,85,15,3,16,58,56,35,0,91,4,4.88,.328,1.49,7.9,3.0,1.4,2.6,12.1,1,4,4,0,0,6,27,8,1686,103,107,5,0,89,4.76,109,0.2
31799,RP,RP,EDGAR SANDOVAL,,WAS,MLB,27,9,2.5 Stars,2.5 Stars,N,N,Normal,7,5,5,6,5,7,5,5,6,5,90-92,9,0,1,2,14.1,65,60,18,11,5,0,2,6,6,3,0,16,2,3.77,.381,1.47,10.0,1.9,1.3,5.3,20.0,0,0,1,0,0,1,2,0,234,11,15,3,0,121,4.00,87,0.2
41655,RP,RP,JOSÉ VALERA,,TBA,MLB,24,8,2.5 Stars,2.5 Stars,N,N,Normal,5,6,4,6,6,7,6,5,6,6,93-95,6,0,1,0,12.1,53,46,7,7,0,0,0,0,0,7,0,10,0,0.00,.194,1.14,7.3,5.1,0.0,1.4,5.7,0,0,0,0,0,0,6,0,187,14,13,0,0,999,3.45,79,0.2
33688,RP,RP,WILLIAM GARCÍA,,ATL,MLB,34,12,2.5 Stars,2.5 Stars,H,N,Fan Fav,7,5,5,5,5,7,5,5,5,5,94-96,39,3,5,3,77.0,327,288,67,38,19,0,10,37,37,35,2,68,2,4.32,.269,1.32,7.9,4.1,1.2,1.9,10.1,0,2,2,2,0,9,25,6,1242,78,75,6,0,102,4.66,106,0.2
38849,RP,RP,RICARDO RAMÍREZ,,SEA,MLB,31,13,2.5 Stars,2.5 Stars,H,N,Normal,6,5,5,5,5,6,5,5,5,5,92-94,40,0,3,1,68.2,280,241,46,31,10,0,5,28,25,33,0,52,3,3.28,.219,1.15,6.8,4.3,0.7,1.6,6.8,0,3,4,0,0,7,29,11,1047,59,83,12,2,131,4.38,101,0.2
29233,RP,RP,TIM LAMB,,CHN,MLB,26,9,2.5 Stars,2.5 Stars,H,N,Sparkplug,5,6,5,6,6,6,6,5,6,6,94-96,4,0,0,0,6.0,25,23,5,3,2,0,0,2,2,2,0,6,0,3.00,.294,1.17,9.0,3.0,0.0,3.0,16.0,0,0,0,0,0,1,2,0,102,6,5,1,0,148,2.37,53,0.2
34519,RP,RP,ED FOWLER,,SEA,MLB,33,13,2.5 Stars,2.5 Stars,H,N,Sparkplug,5,5,7,5,5,5,5,7,5,5,92-94,43,0,7,2,69.2,295,259,55,34,10,2,9,24,24,26,1,72,8,3.10,.256,1.16,9.3,3.4,1.2,2.8,15.6,0,2,2,2,0,3,26,10,1072,60,71,4,0,139,4.41,102,0.2
39371,RP,RP,TREVOR REGS,,MIN,MLB,24,3,2.5 Stars,2.5 Stars,N,N,Outspoken,6,6,5,6,6,7,6,5,6,6,90-92,12,2,1,1,24.1,102,93,25,14,7,0,4,13,13,8,0,24,0,4.81,.318,1.36,8.9,3.0,1.5,3.0,15.7,0,1,3,2,0,4,4,1,378,27,18,0,0,93,4.52,101,0.2
30736,RP,RP,PANCHO PERALES,,TOR,AAA,24,8,2.5 Stars,2.5 Stars,N,N,Normal,5,7,4,6,7,7,7,4,6,7,90-92,3,0,0,0,4.2,19,17,3,1,2,0,0,1,1,2,0,6,0,1.93,.273,1.07,11.6,3.9,0.0,3.0,21.1,0,0,0,0,0,0,1,0,72,2,6,0,0,233,2.09,46,0.1
34174,SP,SP,WES ELLIS,,CLE,MLB,26,3,2.5 Stars,2.5 Stars,N,N,Normal,5,6,6,6,6,5,6,6,6,6,91-93,24,0,13,4,131.1,565,507,128,74,34,3,17,62,51,50,0,108,2,3.49,.288,1.36,7.4,3.4,1.2,2.2,10.3,2,4,6,0,0,11,12,3,2138,123,148,16,3,126,4.60,104,0.1
30533,RP,RP,JOEY SIMONS,,MIL,MLB,31,15,2.5 Stars,2.5 Stars,H,N,Outspoken,6,6,5,6,6,6,6,5,6,6,93-95,58,52,0,5,76.1,343,303,83,45,23,2,13,52,45,29,0,62,6,5.31,.303,1.47,7.3,3.4,1.5,2.1,9.6,2,3,0,0,0,6,5,1,1319,75,84,15,2,83,5.34,121,0.1
41485,RP,RP,EITOKU KISHITA,,-,-,36,20,2.5 Stars,2.5 Stars,L,N,Unmotivated,5,5,8,5,5,5,5,8,5,5,94-96,28,0,0,1,57.1,246,227,59,39,10,1,9,34,33,18,0,51,0,5.18,.298,1.34,8.0,2.8,1.4,2.8,13.4,0,1,2,1,0,4,18,1,858,60,55,1,2,87,4.58,101,0.1
33811,RP,RP,MIGUEL ANGEL BELTRÁN,,CAR,MLB,24,3,3.0 Stars,3.0 Stars,N,N,Normal,8,6,5,6,6,9,7,5,6,7,96-98,13,0,1,1,28.0,120,105,23,11,7,2,3,16,16,12,1,25,1,5.14,.253,1.25,8.0,3.9,1.0,2.1,10.8,0,2,2,0,0,1,5,0,434,30,28,4,0,86,4.27,96,0.1
33551,RP,RP,ALFONSO MÉNDEZ,,KCA,MLB,27,9,2.5 Stars,2.5 Stars,H,L,Normal,5,5,5,6,5,6,6,5,6,6,92-94,42,0,7,2,63.0,280,249,71,42,19,1,9,36,36,28,2,60,1,5.14,.343,1.57,8.6,4.0,1.3,2.1,11.4,1,1,3,1,0,5,25,10,1049,49,70,2,1,87,4.61,102,0.1
32889,SP,SP,MIKE MCCOY,,-,-,34,12,2.5 Stars,2.5 Stars,H,N,Sparkplug,5,5,6,5,6,5,5,6,5,6,91-93,65,1,6,6,65.1,287,252,66,46,13,0,7,37,36,28,2,49,3,4.96,.295,1.44,6.8,3.9,1.0,1.8,7.3,0,4,7,0,0,5,31,7,1020,80,57,3,3,89,4.60,103,0.1
32457,SP,SP,ARTHUR HENRY,,LAA,MLB,24,3,2.5 Stars,2.5 Stars,N,L,Normal,6,6,6,6,6,6,6,6,6,6,93-95,5,0,1,0,8.1,36,34,9,7,1,0,1,3,3,2,0,9,0,3.24,.333,1.32,9.7,2.2,1.1,4.5,19.4,0,0,0,0,0,1,4,0,138,7,8,4,0,135,3.49,80,0.1
28029,SP,SP,DOUG COLLINS,,DET,MLB,24,9,2.0 Stars,2.5 Stars,N,N,Normal,5,6,4,6,6,7,6,4,6,6,96-98,7,0,0,1,8.1,39,37,11,8,1,1,1,4,3,2,0,9,0,3.24,.370,1.56,9.7,2.2,1.1,4.5,17.9,0,0,1,1,0,1,6,4,148,8,7,0,0,140,3.49,76,0.1
33745,RP,RP,VICENTE GARCÍA,,CLE,MLB,24,4,2.5 Stars,2.5 Stars,N,N,Normal,6,6,4,6,6,6,6,4,6,6,90-92,5,0,1,1,23.2,95,86,16,8,5,0,3,7,7,7,0,21,1,2.66,.206,0.97,8.0,2.7,1.1,3.0,14.7,0,1,1,0,0,1,1,0,343,24,25,1,0,166,4.26,96,0.1
34640,RP,RP,JOSÉ CASTILLO,,CHA,MLB,29,6,2.5 Stars,2.5 Stars,H,N,Normal,6,7,4,6,8,6,7,4,6,8,91-93,48,0,4,4,77.2,351,307,87,60,18,2,7,40,39,40,2,59,2,4.52,.329,1.64,6.8,4.6,0.8,1.5,5.4,0,2,3,2,0,7,26,9,1349,73,88,5,1,98,4.57,103,0.1
38062,SP,SP,THEODORE RIGSBY,,OAK,MLB,26,5,2.0 Stars,2.5 Stars,H,N,Normal,5,7,4,6,7,6,7,4,6,7,90-92,6,4,0,3,25.2,125,110,37,25,5,3,4,29,27,10,0,23,2,9.47,.384,1.83,8.1,3.5,1.4,2.3,10.4,0,3,3,0,0,3,1,0,457,24,26,3,0,46,5.01,114,0.1
36865,CL,CL,FRANK MEDRANO,,OAK,MLB,36,19,2.5 Stars,2.5 Stars,N,N,Normal,5,5,6,6,5,5,5,6,6,5,96-98,42,0,4,6,61.0,266,245,68,47,11,2,8,28,25,15,2,43,4,3.69,.306,1.36,6.3,2.2,1.2,2.9,10.5,0,2,3,0,0,7,33,11,921,59,72,2,2,118,4.50,103,0.1
32488,RP,RP,KEVIN WOOD,,SLN,MLB,27,7,2.5 Stars,2.5 Stars,N,N,Prankster,4,5,7,5,5,5,5,7,5,5,92-94,5,0,1,0,8.2,46,42,16,13,3,0,0,8,7,4,0,5,0,7.27,.432,2.31,5.2,4.2,0.0,1.2,2.2,0,0,0,0,0,0,2,0,156,11,9,0,1,60,3.60,82,0.1
33920,RP,RP,LUIS LEÓN,,COL,MLB,35,13,2.5 Stars,2.5 Stars,H,N,Fan Fav,6,5,6,6,5,6,5,6,6,5,91-93,41,3,5,6,93.2,423,384,105,65,22,1,17,66,61,32,6,90,5,5.86,.315,1.46,8.6,3.1,1.6,2.8,13.7,0,2,2,0,0,6,32,11,1514,88,94,12,0,76,4.80,107,0.1
29010,SP,SP,CHING-HSIA THUM,,MIN,AAA,26,6,2.5 Stars,2.5 Stars,N,H,Normal,5,5,6,5,5,5,6,6,5,6,91-93,5,1,1,0,12.0,46,42,8,5,1,0,2,6,6,2,0,13,2,4.50,.222,0.83,9.8,1.5,1.5,6.5,23.9,0,0,1,0,0,0,1,0,169,9,12,0,0,99,4.37,97,0.1
37325,RP,RP,LYNN HOWELL,,SEA,MLB,25,3,2.0 Stars,2.5 Stars,N,N,Normal,5,6,4,6,6,7,6,4,6,6,92-94,12,0,0,0,20.1,97,81,21,15,5,0,1,15,15,15,0,22,1,6.64,.345,1.77,9.7,6.6,0.4,1.5,7.2,0,0,3,0,0,3,8,3,404,19,17,0,0,66,4.21,96,0.1
28348,RP,RP,FELIPE MARTÍNEZ,,PHI,MLB,24,9,2.5 Stars,2.5 Stars,H,N,Normal,5,5,6,6,5,6,5,6,6,5,93-95,13,0,0,1,30.1,131,121,32,18,9,0,5,18,18,8,0,28,0,5.34,.300,1.32,8.3,2.4,1.5,3.5,15.3,0,2,3,2,0,1,9,2,481,20,40,1,0,83,4.46,100,0.1
38838,RP,RP,CARL ROSE,,CAR,MLB,29,6,2.5 Stars,2.5 Stars,H,N,Normal,6,5,7,6,5,6,5,7,6,5,91-93,40,13,12,8,114.2,494,452,122,76,18,2,26,64,61,34,0,124,3,4.79,.316,1.36,9.7,2.7,2.0,3.6,18.2,3,2,2,1,0,6,15,5,1817,92,115,9,4,92,5.13,116,0.1
36938,SP,SP,BRIAN JORDAN,,-,-,34,13,2.0 Stars,2.0 Stars,N,N,Normal,5,5,3,5,6,5,5,3,5,6,97-99,22,0,0,1,34.2,163,138,40,26,10,2,2,24,23,23,0,32,1,5.97,.362,1.82,8.3,6.0,0.5,1.4,5.5,0,1,5,1,0,2,12,3,614,32,35,5,0,72,4.35,101,0.1
31758,SP,SP,MANNY NIETO,,-,-,30,14,2.0 Stars,2.0 Stars,N,N,Humble,6,5,5,6,5,6,5,5,6,5,91-93,24,0,0,0,33.1,144,130,35,25,5,0,5,21,21,12,0,35,2,5.67,.333,1.41,9.4,3.2,1.3,2.9,16.0,0,0,3,0,0,5,18,5,552,27,32,1,1,78,4.48,100,0.1
28613,RP,RP,VALENTÍN TORRES,,CHA,MLB,29,9,2.5 Stars,2.5 Stars,N,N,Normal,5,7,5,6,7,6,7,5,6,7,91-93,52,0,1,3,89.0,394,349,100,69,18,3,10,56,56,35,4,62,4,5.66,.318,1.52,6.3,3.5,1.0,1.8,6.9,0,6,5,1,0,10,36,12,1489,97,94,6,1,78,4.62,104,0.1
31239,RP,RP,TED POPE,,PHI,MLB,30,10,2.5 Stars,2.5 Stars,N,H,Normal,6,5,5,5,5,6,5,5,5,5,91-93,25,0,0,1,8.1,38,34,8,4,2,1,1,5,4,4,0,10,0,4.32,.304,1.44,10.8,4.3,1.1,2.5,15.8,0,0,0,1,0,1,19,4,150,7,7,0,0,103,3.97,89,0.1
28379,SP,SP,BUTCH GALLAGHER,,CLE,AAA,24,9,2.5 Stars,2.5 Stars,N,N,Normal,5,5,6,6,5,5,5,6,6,5,94-96,15,0,0,1,24.0,100,94,26,15,6,0,5,17,13,5,0,28,0,4.88,.344,1.29,10.5,1.9,1.9,5.6,23.0,1,0,0,0,0,2,12,3,382,16,24,0,2,90,4.37,99,0.1
38744,RP,RP,MURRAY MEISSNER,,OAK,MLB,28,9,2.0 Stars,2.0 Stars,N,N,Normal,6,5,4,6,4,7,5,4,6,4,96-98,7,0,2,0,21.0,83,73,13,10,1,0,2,5,3,9,0,19,1,1.29,.212,1.05,8.1,3.9,0.9,2.1,12.0,0,0,1,0,0,4,7,1,295,16,24,1,0,335,4.23,98,0.1
30701,RP,RP,PEDRO GONZÁLEZ,,KCA,AAA,25,6,2.5 Stars,2.5 Stars,L,L,Normal,5,6,5,6,5,7,6,5,6,6,91-93,7,0,0,1,5.0,25,21,7,5,2,0,0,7,7,4,0,6,0,12.60,.467,2.20,10.8,7.2,0.0,1.5,8.0,0,0,0,0,0,1,5,2,87,4,4,0,0,36,3.37,74,0.1
31361,RP,RP,GREG SWAIN,,WAS,MLB,26,6,2.5 Stars,2.5 Stars,N,L,Normal,6,5,5,6,5,9,5,6,6,5,93-95,57,0,6,4,70.1,318,282,80,53,13,3,11,47,46,31,3,69,3,5.89,.340,1.58,8.8,4.0,1.4,2.2,11.9,1,1,3,1,0,7,32,7,1150,66,65,7,1,78,4.77,104,0.1
37556,RP,RP,JAMES CONKWRIGHT,,NYN,MLB,24,6,2.5 Stars,2.5 Stars,H,N,Normal,5,6,5,6,7,7,6,5,6,7,93-95,32,0,2,4,52.1,233,205,52,39,7,1,5,30,25,25,4,41,2,4.30,.294,1.47,7.1,4.3,0.9,1.6,6.9,0,1,4,0,0,3,22,4,861,54,57,3,1,98,4.37,103,0.1
40153,SP,SP,ORLANDO BUENAMEA,,NYN,MLB,28,11,2.0 Stars,2.0 Stars,H,N,Normal,5,5,5,6,5,6,5,5,6,5,89-91,35,3,3,2,84.0,387,327,86,64,13,1,8,49,48,45,3,80,11,5.14,.322,1.56,8.6,4.8,0.9,1.8,9.0,1,3,4,0,0,7,18,5,1428,81,82,4,1,82,4.60,108,0.1
29868,SP,SP,WES KELLY,,PHI,MLB,24,8,2.5 Stars,2.5 Stars,N,N,Selfish,7,6,5,6,5,8,6,5,6,5,91-93,78,0,4,5,104.1,460,407,107,59,31,0,17,56,55,45,5,108,4,4.74,.317,1.46,9.3,3.9,1.5,2.4,13.7,2,2,4,1,0,6,62,20,1724,76,114,2,5,94,4.69,105,0.1
31697,SP,SP,JEREMIAH DENNIS,,ATL,AAA,33,14,2.0 Stars,2.0 Stars,H,L,Sparkplug,5,5,5,6,5,5,5,5,6,5,91-93,16,0,1,0,38.2,166,141,35,25,5,1,4,20,20,17,0,34,3,4.66,.287,1.34,7.9,4.0,0.9,2.0,10.2,0,5,1,0,0,5,14,6,634,24,52,6,1,94,4.51,102,0.1
28103,RP,RP,ÁNIBAL ESPARZA,,SLN,MLB,27,11,2.5 Stars,2.5 Stars,H,N,Fan Fav,4,5,5,5,4,4,5,5,5,4,86-88,6,0,0,1,10.1,44,40,11,9,1,0,1,7,6,4,0,9,0,5.23,.333,1.45,7.8,3.5,0.9,2.2,11.4,0,0,0,0,0,3,3,1,172,8,11,0,0,83,4.05,93,0.1
29375,SP,SP,WILLIAM FISHER,,OAK,MLB,23,6,2.0 Stars,2.0 Stars,N,N,Captain,5,6,4,6,6,6,6,4,6,6,96-98,22,22,6,8,109.2,505,451,137,82,29,4,22,82,77,46,0,102,4,6.32,.350,1.67,8.4,3.8,1.8,2.2,11.1,2,2,5,3,0,8,0,0,1882,91,119,14,6,69,5.49,125,0.1
28532,RP,RP,MATT SIMS,,CAR,MLB,25,9,2.5 Stars,2.5 Stars,N,N,Normal,5,6,5,6,7,7,7,5,6,7,93-95,4,0,0,0,1.0,6,6,3,3,0,0,0,0,0,0,0,1,0,0.00,.600,3.00,9.0,0.0,0.0,0.0,16.7,0,0,0,0,0,0,1,0,28,2,0,0,0,999,1.37,31,0.0
29189,RP,RP,ADRIÁN MALDONADO,,MIN,MLB,27,11,2.5 Stars,2.5 Stars,N,H,Normal,5,5,4,6,5,6,5,4,6,5,94-96,6,0,1,1,8.0,40,39,16,8,7,0,1,6,6,1,0,4,0,6.75,.441,2.12,4.5,1.1,1.1,4.0,7.5,0,0,0,0,0,1,7,1,128,11,8,1,0,66,4.37,97,0.0
27442,RP,RP,IAN SMITH,,TOR,A,23,8,2.0 Stars,2.5 Stars,N,N,Normal,4,5,4,6,4,7,6,5,6,6,91-93,6,0,1,0,3.2,19,16,6,5,1,0,0,4,4,3,0,4,0,9.82,.500,2.45,9.8,7.4,0.0,1.3,5.3,0,0,1,0,0,1,1,0,71,4,2,0,0,44,3.65,83,0.0
33910,RP,RP,WOODROW CAMPBELL,,COL,MLB,27,6,2.5 Stars,2.5 Stars,N,N,Normal,6,5,5,5,5,6,5,5,5,5,90-92,4,0,0,0,8.0,31,28,5,3,1,0,1,1,1,2,0,7,1,1.12,.200,0.88,7.9,2.2,1.1,3.5,16.1,0,0,0,0,0,1,1,0,102,7,9,0,0,397,4.37,97,0.0
32573,SP,SP,RON DAVIS,,PIT,MLB,30,9,2.0 Stars,2.0 Stars,N,N,Fan Fav,5,6,3,5,7,5,6,3,5,7,90-92,31,0,1,1,67.1,308,268,68,44,14,2,8,36,36,38,1,67,1,4.81,.309,1.57,9.0,5.1,1.1,1.8,9.4,0,1,1,1,0,1,25,10,1158,61,72,4,0,91,4.62,105,0.0
41528,RP,RP,MAJHEMOUT YAO,,OAK,MLB,33,17,2.5 Stars,2.5 Stars,H,N,Fan Fav,6,5,7,6,5,6,5,7,6,5,95-97,22,0,4,3,37.1,161,149,40,25,6,2,7,21,21,8,0,38,2,5.06,.311,1.29,9.2,1.9,1.7,4.8,18.6,0,2,0,2,0,1,17,9,619,33,40,1,0,86,4.58,104,0.0
33424,RP,RP,PEPE GONZÁLEZ,,NYN,MLB,27,6,2.5 Stars,2.5 Stars,N,N,Normal,6,5,6,5,5,7,5,6,5,6,91-93,3,0,0,0,6.2,30,27,9,6,1,1,1,2,2,1,0,7,1,2.70,.400,1.50,9.4,1.3,1.3,7.0,20.0,0,1,0,0,0,1,4,3,113,7,5,0,0,156,4.12,97,0.0
28425,RP,RP,ALLAN ALBAN,,SFN,MLB,25,9,2.5 Stars,2.5 Stars,N,N,Normal,5,5,6,6,5,7,5,6,6,5,94-96,4,1,0,0,6.0,27,24,7,3,3,0,1,3,3,3,0,7,0,4.50,.375,1.67,10.5,4.5,1.5,2.3,14.8,0,0,0,0,0,1,2,0,87,6,4,0,0,98,4.71,106,0.0
29966,RP,RP,JACK GREEN,,MIN,MLB,31,14,2.5 Stars,2.5 Stars,N,N,Normal,5,6,5,6,6,5,6,5,6,6,90-92,37,0,7,4,68.2,299,269,73,45,13,4,11,40,40,26,2,63,1,5.24,.315,1.44,8.3,3.4,1.4,2.4,12.4,1,2,2,0,0,8,25,7,1108,65,68,5,1,85,4.71,105,0.0
30837,RP,RP,BOB CHÁVEZ,,CHA,A,23,7,2.0 Stars,2.0 Stars,N,H,Normal,5,5,4,6,5,6,5,5,6,5,93-95,13,0,1,0,22.1,107,93,30,17,10,1,2,21,21,12,0,18,0,8.46,.373,1.88,7.3,4.8,0.8,1.5,5.6,0,2,4,1,0,1,10,2,398,18,29,2,0,51,4.54,104,0.0
36775,RP,RP,DONNIE CRUM,,PIT,MLB,25,6,2.5 Stars,3.0 Stars,N,N,Normal,10,4,3,7,3,10,5,3,7,5,96-98,3,0,0,0,6.2,33,23,4,3,1,0,0,5,5,9,0,10,0,6.75,.286,1.95,13.5,12.1,0.0,1.1,3.0,0,1,1,0,0,0,0,0,124,2,8,0,0,65,4.42,100,0.0
39736,RP,RP,ERNESTO ROSA,,ARI,AAA,34,17,2.5 Stars,2.5 Stars,N,H,Normal,6,5,4,5,5,6,5,4,5,5,93-95,30,0,3,1,49.0,204,183,44,33,4,0,7,18,17,17,1,42,2,3.12,.272,1.24,7.7,3.1,1.3,2.5,12.3,0,2,2,0,0,7,21,6,759,43,54,2,0,140,4.62,105,0.0
29168,RP,RP,TELMA CAPELAS,,BAL,MLB,30,14,2.5 Stars,2.5 Stars,H,N,Fan Fav,6,5,5,6,5,6,5,5,6,5,92-94,22,0,1,1,45.0,199,174,44,30,6,1,7,22,20,19,1,48,4,4.00,.306,1.40,9.6,3.8,1.4,2.5,14.6,0,2,3,0,0,3,21,2,759,36,47,5,0,112,4.73,105,0.0
35538,C,-,DON FRANKLIN,,LAA,MLB,26,7,2.0 Stars,2.0 Stars,H,N,Outspoken,4,5,3,5,5,5,5,3,5,5,93-95,16,0,0,0,27.2,132,118,35,23,7,1,4,20,19,12,0,30,2,6.18,.369,1.70,9.8,3.9,1.3,2.5,13.6,0,0,1,0,0,2,12,4,495,14,36,3,0,71,4.60,105,0.0
